speaker_tag	text	sentiment_score
2	Did I let that come over the touch to pay for the be the next song every time? Yeah, I just fucking rain cause Everytime We Touch. Every guy wants to last longer in bed. Oh, yeah brother, right? Yeah. I mean, yeah, you're not wrong every girl wants to guy the last longer and bad. I mean that's you don't we go. Yeah, I was gonna get to it after the raid God damn it. I was gonna switch it up people would have freaked. I like to see this Christ. All right, here we go. Welcome Harland radio 2.0. This episode is brought to you by our friends at Roman swipes. It's a swipe for your schlong. Keeps it harder longer last longer in bed. That's the goal. Every guy has a signal every girl has for her guy. Roman stripes are convenient over-the-counter swipes clinically proven to help you last longer in the packaging is small enough to fit in your back pocket back in the day a my day. Dick swipes were so big we had to wear like a pair of shoes and you back and carry it around. Maybe we just have bigger dicks back then. I don't know either while sounds too good to be true. Right? Well swipes are the real deal Studies have shown up to it. Three hundred forty percent increase in stem and after three months of regular use what makes these swamps better than all those creams and Foams out there. Okay, I guess yes, is it because they don't transfer from you to your partner? Yes, the desensitizing effect will not transfer to your partner or numb you and they're super easy to use just take the swipes out of the packet wipe it on your most sensitive area, which is your penis and wait a few minutes. That's it. It's the Quick way to take your time keep rolling swipes in your back pocket for longer better sex and get yours fast with free two-day shipping by visiting get Roman.com / USA. All right, Jen a weekend's coming up your very good episode Debbie a cool interview. It turned out we interviewed this guy earlier in the week. He's awesome weapons the fucking weapon. Yeah absolute. He's lethal. He's lethal top top five interview for sure. Yeah. Yeah. Yeah, and I want this guy on my team when the apocalypse comes sure. Sure. He's one of those guys space-age technology. He's got it. He's got it last forever big weekend plans for you guys coming up. We're going on. It's football football football around the house just like and some Bruce. Is necessary slander. Wow this asking if they're very cute cats, I get to see you laying around cuddle up with them like a little ball of yarn whatever you do with khaki actually might need to find a part-time job because I had to buy them a $600 litter box what the fuck better clean up for them. He cleans itself at dumps itself and everything. What are you had to six your shit. It was a full-on assault Bill what is wrong newspaper down don't those things outside? That's that whip cracking down on. Neil the way it ever occur to you I should look for $600 litter box. Well considering my girl someone pointed it out to you and said listen this is going to be not yours anymore. If you and I gesturing toward her vagina, if you don't find the $600 the decision was actually mine because my girlfriend is out of town. Oh suck on that Todd and I actually you have a vagina know I had to clean the litter box and realize I'd much rather pay money then have to clean out a fucking litter box. Also, it's a litter box that cleans itself. Yeah, it dumps. Where were you at? So what you cleaned it one time? Yeah. I love this. I respect to show how does it clean except a little legs pop-up. It's like a robotic crawls outside and dumps itself. Looks like a little R2D2 thing. It's like that's the shape of it.	1.0
1	And then there's a there's a ball that they get into and they shit and then it turns itself from like 15 seconds after they get out and dumps it into this tray and then you just take this tray out and it's already like wrapped up in a little bag.	1.0
2	Just put the bag of they sit they get into a pod like you just had like a massive rig in your living room. How do they know how to go in the fucking balls? You spent been there a couple times. I see that it's letter and like I this is where I poop now or they choose not to which they've been doing a lot around meetings. Yeah two tops. Otherwise, the smell is unbearable. So I understand why you did your cats like eating cheeseburgers and dropping bombs when you're not there. Like how is it so wings and Bud Light?	1.0
1	There's one that he I mean, he's four pounds may be small like you could grab them in the palm of your hand and he drops fucking Cow Patties really?	-1.0
2	It's simple I'm Rollin. It's terrible. It's just something wrong with it. You kind of probably could have paid for a vet bill but instead I paid $600 for a fuck that's all assholes assholes like size of a half dollar walking around shit to get caught up in it. I don't know what your cat wait for pounds, but his assholes like three I swear to God. That's like you drop a job Stroke Me struck me. Whatever the fuck it is. Why aren't there why aren't their litters for dogs? Because they won't use it because dogs don't give a fuck. Like I'm like now they make a mess. Like I don't know about you but my dog after its shits or pisses does this thing work flings grass up behind it? Oh, yeah. Marking territory my friend. So yeah, I mean you were just what litter would just be. Yeah everywhere. Absolutely. That's true. They get a better idea pal. No, I actually don't have any of those only have battle that's not completely useless though. Not completely use. Yeah, you gotta cross out the I don't want to get to the good ones. All you do the best you can do is get them to either wine or go to the door. When I go outside. Well sex is good as it gets and then if you're like my dog's I guess certain age like that. I just showed him. Grow up in the laundry room. I'm old walk around that for a while then I did. Oh no, no, no, no going no. No, no. Hello people dogshit. Consistent. It's Wendy's frosty on so when these Frosty all the time, thank you pick that up. Don't mean you you can't you can't not gonna have one of these for dinner now, I just take a whole roll of paper towels still it on the like it scoop it up and shovel go ahead changes. What is happening off the top of my head is movie studios hired this AI. Oh, yeah to determine to like read the scripts and determine What actors Is and actions is to use that will be most beneficial to well Studio. Yeah, I don't I don't like that. I don't like that at all art. It's not a science death of an industry. I mean the Rocks going to have 37 movies next and what happens breakout roles, you know what I mean? Yeah really know that person or you never thought they'd be right for that role Bruce Willis for thy heart that would have never came to be if this AI test for sure bail would have never been Batman. I know boom never little bit of the rock. Yeah. What maybe this will finally be the end of Will Smith though? I don't think so. Don't keep us are looking at the Hard numbers and realize he's not doing as well as everyone thinks a b or he'll be in every movie If I had to bet I'd bet the a ice pick and Will Smith foremost rule. No not after they see I will try and kill him. Yeah. Exactly. I Robot there's no way we'll spend any more movies dude. I gotta admit those little Instagram promos those little clips for Bad Boys 3 is 3 it's coming out. Yeah. Your life not good. No no from you pop Dancy little cheap-ass Graphics in the background. This is interesting for me. All it takes is a fast car an explosion in your in usually easily. I would be all about this is got my boys in it, but don't green-screen me a fucking girl dance video and pull for your movie. I loved it. So maybe it's gonna suck. Maybe this is in a while Smith. Maybe I have to eat shit after this movie of the in the next same lines in the trailer that they And all the other no, no way. It's bad boys meets 21 Jump Street. They got all these like yesterday. Vanessa Hudgens is in Italy. Yeah. Well, I didn't know that. Oh, yeah. She's looking tasty in the trailers. Well, I don't know but it's I mean it'll fucking stink.	-1.0
1	It's all about thank you know might be worth the to go see it.	1.0
2	But yeah, it's it'll make money because Nostalgia is the biggest drug Our Generation has it's a good drug is a good drug that Nostalgia, but it'll suit you write my veins for berries Maverick. Barrett's remember I remember kudos to Eddie Murphy. He's like I'm going to go out and do original shit my second phase of my career. Yeah when you got my RN is just going to go in there and shit all over the fucking third generation what it was that word turd of. Yeah the intro from the old Martin sick. Yeah. It's found out this week that Brad Pitt sober. Yeah. That's probably Cooper got them. So yeah, that's kind of disappointing. Yeah Bradley Cooper. So he was a Bradley Cooper had over. Real issue, right? That's why he was so good at that role great that no idea now. Yeah, he was like a hardcore alcoholic. There's a most of them are to be honest with you. I mean Jimmy young you get rich and then a party. I'm super disappointed in Brad why? I don't know. I like my guard life together. Like no, I like my stars drunk. He's like a father of eight. I've never been a fan of it note if any kids either. I don't believe anything but I forget to hit. Kids from eight like different countries yesterday was Thursday. And had drinks and Saturday like I was like how do people not drink ever all the time. Like he's a wild people get shitty and Ben Affleck. Let's let him be hammered all the time. It gives a fuck. It makes great movies. I don't give a shit actually let Brad doing the town where have we got like 15 times all in on the whole Aflac family at this point. They're the greatest thing about our lack power or lack thereof because it's alcoholism was kind of what ruined I mean Julie was a really good movie. I mean can't blame him for that for Julie. Yeah, he got was drunk. Yeah exactly you talk to him it was that same way you get here at talked in and out $600 litter box. That's what happens. Yeah. Why did you lie? I made the decision. Listen, your body's nutritional needs change all the time due to a variety of factors, like stress travel sleep patterns exercise a crappy diet, maybe even a car crash. Oh, even with a balanced healthy diet. It can be tough to cover your nutritional basis. That's why I top performers athletes Executives and entrepreneurs trust athletic greens. It athletic greens ultimate daily is the obsessively researched all-in-one nutritional support containing 75 vitamins minerals and whole food ingredients. Yeah. / - just one scoop contains essential vitamins minerals prebiotics probiotics digestive enzymes adaptogens and more providing you with the convenient and comprehensive nutritional insurance that supports your gut health energy immunity and more need all that all of it bill. I think your cat needs us the travel pack makes it especially easy to keep up your Healthy routine whether you're at home in the office or on the road. There's no need to carry on a backpack full of pill bottles like an idiot. Simply put athletic greens can help you feel great each and every day. No matter what life throws your way. That's awesome. There's no harmful chemicals artificial colors sweeteners. No added sugar. No GMOs gluten and dairy free. Oh, no herbicides. No pesticides you name it and it's vegan. Paleo Akio friendly, if it's time to focus on your health and feel your best athletic greens takes the guesswork out of every day good health and does it without compromising on taste or quality? Why wouldn't you try if I would try Jump over to athletic greens.com / Heartland and claim our special offer today 20 free travel packs valued at $79. Yes. That's USD with your first purchase. That's athletic greens.com Heartland start your day, right and good things follow still. All right. So big games, we're all going to football out all weekend. It's gonna be awesome. I think Chiefs gonna win it all you think I really Uh, do I was in Camp when I was a kid could be no one's really talking about them. I hope I'll so now your home or for Kansas City that place is it's different. It's a different place. He's so sweet. I mean, I'm not kidding every single person on the street head to toe in Chief. So yeah and they were on a bye week first round of playoffs. Oh, yeah. You got lucky i-it's every is like Pittsburgh like that. Yes. Yeah. So even like on the bar, but yeah, it's got a football Town Todd, I guess. No, no, that's all right.	1.0
1	Yeah, but I mean that's what Kansas City is.	1.0
2	It's fucking barbecue and the Chiefs and the Royals pretty much to do there dude that Howard the Power and Light District is incredible. Yeah. Yeah all these bars down there. It's yeah basically and then there's sukkahs nice trailer are down there you that's kind of cool bazooka incredible strip club. Yeah, they drove us through the circle three or four different bar districts and each one very different. Well, I had very different look and feel. Yeah, that's a cool fucking City dude in the barbecue is insane. You gotta Bazookas. I went to Kansas city jails. That's my skill be a strip club. I just went for a barbecue if I open it's not bombs. I don't know sweater Meats. That's not bad. Sweater puppies sweater me to make all dumped. Yeah, exactly. You would obviously make it dump them speaking of dumping them out. Let's dump it all out in this interview these guys a true legend joining us on the phone. A shark attack Survivor a motivational speaker military diver and author of no time for fear. How a shark attack Survivor beat the odds joining us on behalf of indigo industry scuba equipment and listen when I say a military diver, I mean a member of the royal Australian army paratroopers and he's past as well as the Royal Australian Navy. As a clearance diver, ladies and gentlemen, Paul De gelder so what an introduction thank you. Yes. Well, I think you deserve it. I think you deserve it. Obviously your national hero. First of all, let me get this out of the way thoughts and prayers are out to everyone in Australia right now. I'm sure you have friends and family there. So our thoughts and prayers are with them. That's a horrible horrible thing. Are you in touch with people back home right now?	1.0
1	I assume yeah, absolutely in the thick of it. Get down on the south coast about eight hours south of Sydney. She's in a safe little pocket though. She says she keeps affirming to us because we're all telling her to get the hell out of there. But I've got made some friends that have lost everything all the wildlife that's gone. And obviously, you know, I'm a big animal Advocate and conservationist. So it's really heartbreaking but you know, the way that the world has come together to support my home and my country And the people in the animals, there is just mind-blowing and I don't think anyone can understand how grateful we are as a nation for that support.	-1.0
