speaker_tag	text	sentiment_score
2	Hello and welcome in for this Esports Life episode 54 the second episode of November. How's it going? Everybody? My name is launders. This is squeaks. What's up World by the overlays.	1.0
1	This is launders know this is launders and I'm here sitting with my guest weeks squeak. You been killing it on Counter-Strike. You're looking good. Nice little beard you got going on the Great Depression the low effort in French. Just not honey. Hey, what's up its me so	1.0
2	Sylvester Stallone lesson, this week would be a good week to be squeaks. Okay, I launders has been in squeaks his domain this week watching the Mandalorian playing Starcraft Dark Star Wars Star Wars dude Fallen Jedi fall in order.	1.0
1	I can't do it order. That's re-record. So many cool Starcraft Star Wars things and vloggers.	-1.0
2	It's completely out of his element. So this would be a great week to be a squeaks. I think sweet Foods a lot. To bring up this week. I think this month basically dedicated to learning more about squeaks has interests and hobbies.	1.0
1	Don't turn this around on me.	-1.0
2	This is the month of sleeping relationship is a two-way street and I'm oh shit, and I'm just making sure to do put to put in my half of the work.	-1.0
1	Yeah. Well good for you man. I mean listen, I'm very proud of you if there's anything going on this month, you know, I'm glad we're have the mix-up in the overlays because you are sort of walking a mile in my bugs because you have been playing you have been playing Star Wars Fallen order. Okay, you have been watching the Mandalorian and how does it feel to be me?	1.0
2	I know you would never spend more than $200 on boots. So don't even pretend like you'd buy Uggs.	-1.0
1	I have a pair of UGGs. I used to wear have a pair of UGGs. Yeah, I do.	1.0
2	I know the only reason you won't get up to show us right now. So people will make fun of your jeans.	-1.0
1	Okay? When okay, so month of celebration for squeaks. Okay. I don't think we're too early in the podcast. They just start handing squeaks today.	1.0
2	Okay. I'm just being a little self-deprecating army.	1.0
1	Oh, yeah, very Charming as a people say dude, and then they get fucking destroyed.	1.0
2	Oh, this is still trending even on the stream. I'm a little bit lower that's sensitive his fuck.	1.0
1	It's hilarious. So for those of you that are listening to Audio Only we're also recording live on twitch.tv slash Lon. Hours and literally before the podcast launders adjust his camera to look tall talk about production.	1.0
2	Oh your update.	0.0
