speaker_tag	text	sentiment_score
2	Its Behavior bitches Hey guys, it's Lia at and Casey and we are here with episode 20 freaking 9kc. What's the rhyme I'm feeling friggin fine. Does that rhyme 29 that totally worked or what about dropped the dime on our patreon or two dollars a month same thing, but you could literally support us for two dollars a month. Go to patreon.com / Behavior bitches podcast. You can find us there you can find us on Graham killing it at Behavior, but just podcast or on Facebook Behavior bitches podcast or our website. Every time I say this website, I'm excited Its Behavior bitches.com and it's only getting better by the day. So those me an Alan if you're listening which I'm sure Alan you're probably not listening but Rosie, I'm sure you're listening Alan her husband is the one that helped us with the website and we did send you guys a little reinforcement to your favorite restaurant, and I hope you got the email. If not, you'll hear it here on the podcast. So Go have dinner on us because we are forever grateful for your help. And I think it's sitting at the restaurant waiting for them it is. Okay. So just go there and know that your meal is covered. Thank you. That's our reinforcement for you guys. We love hearing feedback from you guys, whether it be constructive criticism or just some positive reinforcement. It means so much. So we do have a Apple iPod review today iPod. No at black like that girl. Now they're working me. All right, so this is from let's see. It is someone on their iPod mini left us a review Thanks so much. And I'm gonna bolt. Oh shut up. Oh, was it the jam that little one dude you get ago and a green one. I love it was like a variable schedule. You never know what the f is going to come out like, yeah, okay. Alright. Anyways guys, so it's by a a you Claire one. Also guys when we call you out on the review not call you. But read your review send us a message because we love knowing that you listened last episode the girl reached out. It was super sweet. So, all right repeat offender is the title highly on Casey. I have 12 years experience working in a VA with children with ASD. I thought I knew a lot however after attempting the Beast few times with no avail, I have been humbled I found myself built-in pigeon-holed into one small area of a ba in Wind taking the test. I realized that one area isn't all they test you on listening to the two of you used terms frequently and functionally has helped me so Thousands of dollars on exam prep materials but never got as much out of them as I have listening to real life examples of Behavioral principles. I'm actually excited to sit this month extremely grateful Angela a men. I'm so happy. We've it fired up you to be excited about this exam because it shouldn't be aversive and if you shift your mindset and think of it in these real life principles that we try to bring to you guys every week with fun week new bring it every week. No offense we do Casey and when erect you on the spot, but we have been doing it every damn week. Can you believe that? How did this happen? I mean, I think it's formed a habit at this point after 21 times. I mean, I'd usually 21 days for have it but like it's 21 days kind of I mean whatever like we make this happen. So I just want everybody to know that I accidentally scheduled this trainer. I have to work out with today and she's she does this thing to like hold you into the contingency like if you cannot Make it you still have to pay I was like I'm doing a podcast. She's like, can you treat our training sessions like your podcast because I literally just paid her to do it and I'm here with you guys. I mean, I'm not mad that I'm not working out. It wasn't intuitive. You'll get what I mean. Anyways, let's get started today's episode. I'm really excited because we have a guest who I absolutely adore and whenever I talk to her I feel so Zen. She's so cool my Great friend. I got to live with her for a year. And when I tell you all about her going to be jealous that I got to live with her for a year and our guest today is yell. Guden. She is a professional plant-based chef. And yeah, she was in vegan and culinary school when we lived together. So I got the sample everything and certified life coach who's now pursuing her master's degree in nutrition from the natural University of natural medicine and Portland, Oregon. That is most Fitting Place for her. I'm so happy. She's found. Her right environment. Yeah, L believes. We each possess the inherent wisdom necessary to take necessary to take responsibility for our own health and well-being. She empowers her clients to reconnect with their intuition. Listen to their bodies and find a more joyful and enriching relationship with food so they can stop looking outside of themselves for how to honor their Wellness needs and instead becoming their own best health Advocates. Let me add in a little informal introduction for Yale. Yeah L is cool. Cool AF he like looks really cool in case you guys want imagine. I'll post a pic of her. She has like this little nose ring. She's all natural. I mean this girl legit makes her own cashew milk. I mean like if she's out of milk, please follow her on her Instagram at what does it empowered plate and powered palette and oh my God empowered palette and that is death going to be on the show notes. Yeah. Well welcome.	1.0
1	Hello. Thanks for having me super stoked pleasure.	1.0
2	Love to You hear? Yeah, looks like I finally get to hang out with you. Yeah, when I lived together in Austin, it was perfect. I actually lived with Yell sister Talia in University of Maryland in college. And then I was moving to Austin after to follow a boyfriend. I didn't end up with and old days, right? Yeah all days good times. Yeah, and talia's like my sister's moving their you should totally live with her and I thought I was going to be living with this sorority chick and she was not let me tell. Tell you she is like an earthy vegan if I accidentally didn't recycle something you would think the world was going to end and she was like catch me eating like Twizzlers and stuff and be likely I why you have a healthy alternative. Let me cook you up some I don't even know what she would make. I mean these smoothie Bowl she'd make in the morning, but I got access to all of this because I was living with her. I mean it was the coolest year of my life.	1.0
1	We got did have to hide her candy from me though and eat in her car.	1.0
2	I like we have bags of Twizzlers are Twizzlers. Kosher. Yes. The question they are Kosher or else I wouldn't be representing them. Okay, they are I just want to double-check keep you on track hold you accountable. Thank you so much. So for today's episode, I think it's really interesting. And yeah that I miss anything about you before I keep going.	1.0
1	No, I think I think you got most of it summed me up.	0.0
2	Well, you can find UL in a local Whole Foods you can find her. Her in a yoga class. You can find her where else can we find you Farmers like Brian Kramer's Market buying crystals. Basically. Yeah look up someone from Portland and I think you could find you out. Right but she just moved there actually for school. She was an Austin before which is also keeping it weird. So she's across the board. Yell is so cool. All right now for today's topic, I think it's really interesting and I dropped the subject to Casey and Casey seemed AF about it too because I know there's a lot of talk about it and a lot of people I think don't know what it is. And today we're going to be talking about intuitive eating and the behavioral principles will cover today are deprivation verse satiation food as a reinforcer Mo Sun condition reinforcers maintenance operant behavior self-management and response effort. So yeah, well, can you tell us what the hell is intuitive? Eating based on what it sounds like I was like I'm into this but tell us all about it.	1.0
1	Yes. Absolutely. I agree with you. It's kind of like a Hot Topic right now that a lot of people might hear and not know specifically what it is. So to break it down intuitive eating is a nonlinear approach to health and food and your overall well-being where the fundamental belief is that you are the expert of your own body. And so The traditional Health realm where we're constantly told to look outside of ourselves at the latest, you know Health Trends and gurus and food rules. What's good for you? What's bad for you intuitive eating asks that you actually just tune into the unique messages your body sends you and determine what is best for your health based on what you feel in your own body. So it's going to be different for every single person and again because you are the expert of your own body. Nobody can decide better than you what you really need. It's also a system that really helps restore a more empowered enjoyable and peaceful relationship with food and your body as opposed to having you work against and fight your body all the time and guys.	1.0
2	This is if you think about this, this is like private events, right? This is what happens inside your own skin your own verbal Behavior what you tell yourself what you are thinking in your head? Relate it back. Behaviourally a little bit more is like this. These are things that are happening right in your own skin, and you need to pay attention to them. Exactly. So wait, I like like this can we eat whatever we want if you do intuitive eating like so I could have the Twizzlers now. Would you give them back to me now?	1.0
1	I would actually allow you to have those Twizzlers now and there is an interesting reason why because intuitive eating believes that when you put foods off-limits like when you create hard rules about what you can and can't have what's happening on a on a instinctual level as that, you're just actually creating a stronger desire to have I've got food, right? It's like the classic kid with the cookie jar situation. Look what happens when Mom leaves and the cookie jar is now unguarded right like the kids will try to eat as many as possible in order to like load up before Mom gets back.	1.0
2	So with the Twizzlers, I found like you a hundred percent. I'd be like nails on hell. Yeah bust out the Twizzlers. I am and the Sour Patch Kids you were in an establishing operation Leon, right? You're like at motivation the value increased so much for those things because you weren't allowed to have them.	1.0
1	It's like when you go all weak and psychos just letting you have access to the Twizzlers and eat them whenever you want without making like a rule around it then maybe you wouldn't have felt the need to like, you know load up on your car when I was away for the weekend.	-1.0
2	Exactly. Well, I also think that's a common state of behavior. Like we could put this behaviorally into deprivation right when you deprive Yourself as something then how much more do you want to write? Like you're like, I can't be having this now. That's all I want. Right? I mean that's how it works. I mean it's even a simple as like don't think of a pink elephant now don't you want the Pink Elephant the think in your head so like I see how this works. Also. I assume when you're trying to stick to all these diets and like you create these contingencies if I'm only gonna reward myself when I do this for how many days I mean Casey what's one of the I feel like you've done like Whole 30? Yeah. Definitely. I've done probably everything and Whole 30. I actually thought was pretty good to just figure out if you had any sensitivities and I don't know if I'm that is something that you see But like eliminating like the top kind of things from your diet just to see if it does affect you right and then slowly reintroducing it. I like that style. But again, you are you're limiting yourself so you can't have carbs can't have gluten. So then guess what? All you freaking want is a pizza, right? Like you're like, I can't have it like, oh my God right versus that open flexibility or the psychology the psychological flexibility of being like I can have it if I want it does it? Serve my body right now. Is it going to make me feel good? Do I know the consequence of when I eat pizza? I feel sluggish. I may have you know, some Diet, you know some potty issues. So yeah, I like I love this is great.	1.0
1	And I'm just curious Casey like when you went off the Whole 30 what happened in your relationship with those foods that were then off-limits.	1.0
2	So I think my biggest takeaway from that. Was that putting food in your body that's going to actually energize you. And make you feel good. So fueling your body with food that is going to produce energy. So you didn't go back to eating pizza dough. I loved a literally pizza every day. That's the place.	1.0
1	I love what you said because so to answer your question from earlier like a lot of people think okay. If I if I ditch the diet mentality, which I'll name as the first principle of intuitive eating. eating is stepping away actually from those diets from the strict rules about what's quote-unquote good or bad for you and instead giving yourself permission to include all different types of foods in your life in a way that promotes balance and you know, just Variety in general so To answer the question. Can I eat whatever I want? It's like yeah, you can you can eat whatever you want. But if you truly are in tune with yourself and listening to your body, as you said Casey, I would I would imagine and I've experienced and I know a lot of people I work with have experience that you do want to eat more foods that make you feel good because when you are connected to how you feel after certain foods, you're less likely to just eat, you know foods that drain that energy or that make you feel Early tired sure, you're going to eat them sometimes but I think people have this idea that like if I didn't have this super intense discipline around what I ate, I would just like, you know stock up on french fries and Twizzlers all day and I think we need to give ourselves more credit than that.	1.0
