speaker_tag	text	sentiment_score
3	Before I continue one of the ways, we keep all of our content for you. The listener free of charge is our amazing sponsors, and today anchor is one of those sponsors. If you haven't heard about anchor it's the easiest way to make a podcast. Let me explain it's free. There's creation tools that allow you to record and edit your podcast right from your phone or computer anchors going to distributor podcast for you. So it can be heard on Spotify Apple podcasts and everywhere podcasts are listened to and you can even make money from your podcast with no minimum listenership. It's everything you need to make a podcast in one place download the free anchor app or go to Anchor Dot f m-- to get started. Hey everybody in this episode of the Riverdale after show will bring it down season 4 episode 2 chapter 59 Fast Times at Riverdale High Cheryl gets revenge Archie stands up for Reggie. And there's a mystery of brewing with Jughead. Oh baby Riverdale is back. Let's do it. I'm Maria Menounos and you're tuned in to AfterBuzz TV the ESPN of TV talk now. Oh, yeah. Yeah. Says that this is the time for the Riverdale after show right here AfterBuzz TV. Look at that. There we go. So nice you think I'm going to be going into are we announcing my tour dates at the end of the episode? Look everybody the river laughter show breaking down all the craziness that's happening there at for our teenagers there in Riverdale. I'm Frank Moran and I'm getting wolski. Hey guys, and as always like us on Facebook gives us five stars on iTunes. And subscribe to the YouTube channel and give us a thumbs up while you're there and you folks if you want to share your thoughts and opinions, we would love to hear them because the chat is up and running get a computer. That means it's all ready to go.	1.0
1	I'm looking at you guys everyone's excited. So we're excited. Let's go Frank. That's why everyone wants to dive in that's we're going to break it down.	1.0
3	We'll do some predictions. Maybe we'll find a new story or two to drop at the end of it as well. But before we dive in everything in detail, okay, what did you think overall overall very happy that were	1.0
1	To our Riverdale ways. And also I'm really excited that now Cheryl has a new enemy.	1.0
3	Yes. Yeah. It's a she's making a stand against mr. Honey.	1.0
1	Yeah. Yeah. I'm excited to see where this goes.	1.0
3	It was a semi can certainly last week and we talked about it was certainly a change of pace for the show, but it was a very nice emotional farewell look Perry, but we were both saying okay, once the craziness happening and this did not fail to deliver.	1.0
1	Yeah. Oh I'm excited. And I know it's only gonna get crazier from here.	1.0
3	I'm sorry. I feel like the craziest thing we need to talk about to is Cheryl Cheryl pause that she's got a rivalry with their the principle. That's Brewing. But there's one thing I want to talk about shell first case that we see her at the beginning of the episode. We saw last season that the way they were able to kind of make her think that her brother was alive is that they were they were faking that her brother was still alive, but now we see that she does have indeed the dead body of her brother in her the basement of this house.	1.0
1	Yeah. Yeah, she's a little wacky. Probably not very healthy for her amazing.	-1.0
