speaker_tag	text	sentiment_score
4	What's up fam dead and buried here to let you know that if you haven't heard about anchor it's the easiest way to make a podcast. Let me explain it's free. There's creation tools that allow you to record and edit your podcast right from your phone or computer and anchor will distribute your podcast for you. So it can be heard on Spotify Apple podcast and many many more you can even make money from your podcast with no minimum listenership.	1.0
2	Have we made any money?	0.0
3	Keep we make money hand over fist through anchor.	0.0
4	Hello did oh, no, did I just bought a boat?	0.0
2	It's everything you need to make a podcast in one place.	1.0
4	So download the anchor app are going to Anchor dot f m-- to get started. Hey everybody. My name is Mike isn't my friend Pete and you're listening to and maybe watching the data married podcast.	1.0
2	So welcomed by this. Can I just say my voice? I think sounds phenomenal right now.	1.0
4	I don't know if it's where the headphones are sitting or where the microphone is, but just your tongue, it's like butter. They're so dull side, isn't it?	-1.0
2	Thank you. So this is episode.	1.0
4	I've been told 45 know this little venture. Yep, and it's actually part to our first part. To it's about the worst parenting chores because part one went long it went along because it is a lot of terrible parenting Choice, which is basically what this entire podcast is about is how much parenting sucks you haven't told everyone that there's going to be a part 3 4 5 high in fact, if you think about it, every episode of this podcast is just another yeah the worst parenting chore and just bedtime.	-1.0
3	I know and when you say have you thought about it remember when I said that when we said worst burning chores, I was pretty much like hey every episode is kind of neat.	-1.0
4	I do remember you said that remember when you didn't think that we were going to have enough material for two episodes and your fucking face.	-1.0
2	How about that? You know, what win this round?	0.0
3	It is in my fucking face.	-1.0
4	Anyway, the Danbury podcast. You may know me from social media. You may not that's okay. I don't know how you possibly found this podcast. If you don't I'm on Instagram and Facebook and Twitter not on Tick Tock yet thinking about it as I've said before thinking about it. Okay.	0.0
3	Well listen, all you gotta do is start dancing the music videos and is That really what they do, that's exactly what they do and I made your way.	1.0
4	So do you enjoy it?	1.0
3	Is it funny or is it just missed Earnest little kids dancing to very explicit lyrics on social network run by then my house. Yeah, you put a lockdown.	1.0
4	I'm not my kids aren't going to be filming themselves dancing to I know your kids are younger my can have a twelve point nine years of hard work his ass off.	-1.0
3	I'm just joking. He does know is that what happens Mike is ask	1.0
4	Is off there, I'm clapping my hands of it.	1.0
2	Why would we my whole thing is like going according to my kids if he could do that, we would be raking in the fucking big bucks. Yeah, please yeah, the whole world would know and as wouldn't be a secret.	-1.0
4	Yeah, obviously I was joking anyway, so the Danbury podcast we talk shit about parenting we talk shit on our kids on our kids about our kids. Yeah. That's probably a better my friend my friend Pete here.	-1.0
3	Yeah. I just got anything to say about yourself.	0.0
4	Do you come up with a little	0.0
3	subtitle for yourself intro there was a yet a three-episode run where you do a little intros I was doing well interest and then I stopped because I just realized that I'm just here because I own the equipment I guess.	0.0
4	So it's true. It's true which one of the reasons we need more patreon so I can get out from under Pete's thumb.	1.0
3	All right, not gonna happen.	-1.0
4	All right, so I do want to say we appreciate everybody who's a patron we did who has supported us with some money. You can you can throw some money at us. If you want on patreon. You can just throw us a rating or review on Apple or Stitcher. You can comment on individual episodes on YouTube. We do want to take a minute to remind you that it's Christmas season might have to do some shopping to do have a merch shop bunch of stuff that says Dad and buried on it.	1.0
2	Yeah, let's get out there.	0.0
4	Let's let's let's let the if you go to my Instagram bio, there's a link tree link that has all the links to all the places you can go to patreon and listen to the podcast and watch on YouTube and also to the merch shop on us shop dot spreadshirt.com. So check that out. Really? I'm not even joking. I oh Pete a lot of money. The only reason he's the co-host.	1.0
2	Yeah, you know, so once we get to even maybe to feel solo show, you know, you never know.	0.0
4	We do want to thank our patreon supporters who have been supporting us for a while and the single dad tear Chris Coleman Miriam MSB Bayan who asked me where I got those headphones that you're constantly mocking me for Nate check your kids at the door. He has a funny meme page and cedeño 1980 and Malorie Mackenzie the dad bod tear we got Barbara Geiger over there in Germany morning. Score glow as Jacques go of our trainees in Germany, but he sounds French that a French and Andrea Sandoval maybe Andrea, but I've seen a lot of Nano to know so I say andreea father figures tear Julie McCarthy my old friend Sarge the patron saint of the patreon and of the podcast called the policy the world's biggest CFL fan and Jennifer win the world's greatest dad tear Mary Williams and Julie Burton KSU, Julie, Julie. You may know her as and my new dad tear Sarah Desiree and And Monica, thank you very much. Again, if you want to be a supporter. Anyway, you want words wallet Word of Mouth there anything besides words and what what's another w-why are we wishes if you want to wish upon a star for us. And why do we keep talking about this?	1.0
3	I don't know. Let's move next section.	0.0
4	What's the next section where we are going to talk about worst parenting store. So we're two part to the Reckoning this time. It's personal so this We bought our Christmas tree and decorated it.	1.0
3	I don't know why people do that.	-1.0
4	Why buy a Christmas tree?	-1.0
2	It's because of Jesus Christ died in its time words were buy a tree put a lot of shit on it and then but wait, why are you little bit more? Yeah Presidents honor me and the most Pagan fashion possible.	-1.0
4	Big fat and gone who's taking this down years ago in John New Haven. I like it years ago in New Haven Connecticut. There was a tree on the green that supposedly a Jesus face on it. And I've not seen the tree but I'm gonna guarantee you it did not have Jesus face on it. It's just like my God. That's a guess. It's a guess.	0.0
3	Here's why I say, why do you buy a tree so early by our tree in the 19th?	0.0
4	Can I explain to you? Why can I explain to you?	0.0
2	Why? Nope? That's all we have time for. We'll find out part 9.	0.0
4	The reason is Mom and buried she does she enjoys what you might like to call Aka hanging out with the tree. You're a so-so. We put what he'll say so we I know what you said. We put the tree up we decorate it and then she spends the month hanging out watching Lifetime and Hallmark fucking bullshit Christmas movies. I had to watch the fucking the the football game in the bedroom last night on our worst TV because she needs to hang out with the tree in the living room with the lights on and all that shit when she needs to maximize it as much as possible. So we get the tree this weekend.	-1.0
2	The only reason we got it this early when you say hang out like you mean she will G near it. Yes. It's almost like a therapy tree. Sure. Yeah, but you know what? Hey, whatever floats your boat.	0.0
4	It's good for her but Thanksgiving was so late. Like it was the last week of the month, which normally is not maybe not normally know sometimes it's earlier. Sometimes it falls on like the 23rd or something, right? So the 28th is someone who wants I think was a 2087.	-1.0
3	Yeah 28 28th, right?	0.0
4	I know your daughter. At the I know so it's a little late and she just wants to maximize the amount of weekends we have with it, especially since we go to Connecticut for like the week of Christmas. I'm not luck Todd's of the tree surviving when it's right next to the fucking radiator is not great.	-1.0
3	Why do you go for so long the week of Christmas like wouldn't it be better just to go for like a night or two and then just like get back, you know, sometimes you know what we talked about this and another episode such everything you saying is is that it's know what	1.0
2	You're fucking too much. You know what? This is the worst guy talking about power right with you too baggy for going to get into the real shit in a minute.	-1.0
4	God damn it.	-1.0
3	2400 hey, Mike, have you heard of Spotify before?	0.0
4	I have heard of Spotify? Really? Yeah, because on Spotify you can listen to all of your favorite artists and podcasts in one place for free. You don't even need a premium account Spotify is a huge catalogue of podcast on every topic including the one you're listening to right now here.	1.0
3	We were having a normal conversation and I thought I knew more about Spotify. We're on Spotify. You can follow your favorite podcast. So you never miss an episode premium users can download episodes and listen offline. Ever you are and easily share what you're listening to with your friends on Instagram.	1.0
4	I'm on Instagram. Are you on Instagram? Get out of here? If you haven't done so already be sure to download the Spotify app search for dead and buried on Spotify or browse podcast in the your library tab. Also, make sure to follow me and Pete so you never miss an episode of the dead and buried show. - were talking first cuz I think Pete wants to and I'm cutting you off to tell you you're being open.	0.0
2	You were being a little baby about once a your Christmas tree story and I want to let everyone know that you're being a baby and get a word in your fucking goddamn, right? It's the dead and buried podcast. Not the fucking Pete. Nobody's ever heard of podcast and Pete. And it's a newest. All right.	-1.0
4	So look Pete thinks it's ridiculous that are in my house. We get the Christmas tree. So early Nate just chimed in and said he agreed with my wife. He said hanging out with the trolls now and I go that's very sweet.	-1.0
3	Okay, so that's very strange what the new tradition that we have. I'll call it new because I think we my parents used to put up an honor not a live tree, but fake tree.	-1.0
4	Yeah, fake tree decide what you say not a light one. You to say a fake tree your you see, you know, like you say.	-1.0
3	Well first of all, it's Christmas trees in England are the grossest things you've ever they're like the most anemic. There's like a literally a branch and then there's tree.	-1.0
4	I literally it's so every time you mention something about your childhood in England. I have to remember the fact that you fucking grew up in England. I still don't believe it. Okay.	-1.0
3	Well so that that happened anyway, so then so then smash cut to my own family. Yeah.	-1.0
2	It's a smash cake from this. These sad trees like a me. Mommy. Should I put this little thing on their kids don't oh, that's going to Newark it.	-1.0
3	Are we getting a tree but that yeah, no bitch were waiting for the 19th of December.	-1.0
2	But why would we do this is amazing because it's gonna die and I'm not gonna die real quick and it happened but you gotta get a good tree. We've had trees at last the whole time.	1.0
4	We have your Lana. I'm not yeah.	-1.0
3	Look inside your soul.	1.0
4	You're lying inside. What's Soul I'm not lying the worst is when it's dead and it when your leap when your	-1.0
2	Moving it out. Yeah daggers into yeah just know we've had some where we were shocked.	-1.0
4	So we have a new tradition.	1.0
3	This is the last four or five years where we will invite our Jewish friends over and they'll their kids get to help because they're excited to decorate the truck in love it. And by the way, I don't know if I didn't agree with me, but I think decorating trees kind of a pain in the ass. I agree 1 million percent which is why I was getting people that are more excited and much more work. So it is great while I stand my end.	-1.0
4	Google so we bought our tree on Saturday and because they fucked up the trunk as I said this on the live earlier, right? So like usually the tree place trims the trunk and trims the shitty branches the bottom of the tree cleans it up for you and I think because we bought a tree from like this look specials rack and we didn't realize it the guy didn't give us any fucking but he didn't even put it in the tree stand with a lot of times I do for you to have to worry about that. You didn't do that. So we get home and I get rid of some of these shitty branches and there's like two feet of just bear trunk. Mama Bear was not having it. So we didn't end up decorating on Saturday night. How tall is the tree at the end like four feet? No, it's actually still pretty tall because we got one without all that it was like bumping the top of the ceiling we have tall ceiling. Yeah, so we didn't end up decorating them Saturday night, which was the plan. So on Sunday morning. I had to saw part of the tree off with a hand saw and then we decorate it on Sunday afternoon and the entire time we're doing a time like I am so glad my nine-year-old is 9 years old so that he can decorate the tree so that I don't have I can do it except I still had to do wrap around with this is the worst part wrap around with the lights that and then like the beads and all that shit.	-1.0
2	And then the I fucking I have a tweet about this where like my son's like hey, can I help decorate the tree? I'm like, I'm like sure he's like, what do we do with like what we put up the lights and then Mom and tell mommy tells us what we did wrong goes through and rearrange the lights and fixes the branches.	-1.0
4	I just like I really I honestly don't give a shit. But what's funny about hanging out with the tree when I was a kid our tree was in the the living room which like we had a family room and the	-1.0
2	living room we get living room was like that and you were eight like an attic wild pheasant you say the family room was like nobody hung out in there except on the holidays really write the living room is where the TV was we hung out.	-1.0
4	So like there was no hanging out with the tree unless as a kid, maybe you want to hang out in there or like after the fact we're all the presents are under you're hanging out with the presents and stuff. But now you live in an apartment you have three rooms, right? And the tree is just in your face at all times.	-1.0
3	I mean, don't get me wrong. I do love a good Christmas tree hang It's just I like the time frame to be a little bit more condensed. Yeah just can't have it the whole time because guess what these trees.	1.0
4	They absorb a lot of water. They did a water them all the time.	-1.0
3	By the way, that's sap, that's app is out for vengeance it is it hits you and your family.	-1.0
4	It's ready to kill some fucking people up in here so I can hear where it gets in here. It does get everywhere. I've seen National Lampoon's Christmas Vacation. We're turning the magazine and if so, so look you may think that	-1.0
2	that this is the Christmas episode is not the Christmas episode is gonna be next week where we talk about shopping and stuff.	0.0
4	This is chores. And I do think that's a good point you like that extra sound is that decorating the tree is not a common chore because you only do it once a year, but it is a shitty chore and it's actually one place where kids come in handy if they're old enough they're excited about it and they do a lot of the work and you can sit back and do whatever this weird thing you did you bitch that's a bit.	-1.0
2	What do you make that that can't German mulled wine?	0.0
3	No Swedish glogg.	0.0
4	Glug glug missed a good you look pretty Swedish. I am I'm Swedish. So last time if you remember correctly. Oh, I wanted to know I'm wearing my glasses today for the first using means everybody. Wow. I never wear my glasses today for the first time on the podcast because you know what the people demanded it. Yep and put up a poll and people voted for it. And the people that voted against it.	-1.0
2	I can see their names and they're going to get you know, a bag of dicks in the Male, you know we can actually fucking order those. You know, what is it makes you so much more sophisticated does make me sophisticated as you just demonstrated.	-1.0
