speaker_tag	text	sentiment_score
2	What's up, guys? Did you jack get cheated on part of the game Illuminati and I've been doing podcasting for about four years now, but as soon as we found out about anchor and literally opened our eyes to the amount of other podcast that we can do and the amount of other things that we can talk about. We literally started a sports podcast. We started to Know YouTube brought that to Anchor and then me and flock also did the inline sounds podcast, but anchor has been absolutely amazing. Anchor is the One-Stop shop for recording hosting Distributing and monetizing. Your podcast and it's free people. It's absolutely free and it goes on all of the major platforms and you don't have to do anything extra to put these on the other platforms and let the sheer amount of people that want to listen to you and want to support you listen to their favorite podcast. So again, if you always want to start a podcast you can go to Anchor dot f m / start the join me in a diverse community of podcast is already you can anchor that's anchored dot f m / start. Can't wait to hear you buy a castle. What's going on? Everybody? Its you ta can change either Don along with my co-host leader of the flock. Say what up my guy. How you doing today? Man?	1.0
1	Good mice look cold out.	0.0
2	But other than that on my these crazy cold fronts, man, and we say to global warming isn't real and I know it's still technically winter, but I feel like the Midwest and of north of beginning hit really really hard. So just just a cozy up there if you are in the mid worse up north. Hopefully we get through this and it's not super crazy in the summertime, but welcome welcome. We are online towns episode 18 18 episodes and we appreciate everybody to continue to listen to us on whatever your favorite platform is including Spotify Google play iTunes. And of course anchor which houses everything that you hear here and we appreciate all of the support and we hope that you all continue supporting us in the Future Let's go ahead and get into the notable new releases. Now we were talking about last episode that we were kind of disappointed because it hasn't really been any music coming out but last week we did get a healthy dose of music. So let's go ahead and go over the new releases 2 Chainz brought out his new project called rapper go to the league, which you had LeBron being a are for which I found that very strange, you know, it's a lot of controversy behind that because they were saying that he did not go to some games or he I'll just just to work on the album, but that's neither here nor there. It was very interesting to change took him onto to be in a are so and he said like this wasn't only project he had them like work on another project to so we'll see what comes through with that but it was a decent album. I listened to it on Friday when it dropped T-Pain Shawty pain because I don't know you probably don't watch it. But I know my girl religiously watch The Masked Singer where they had a whole bunch of whole bunch of Artists and athletes and everything you can name of entertainers dress up in Crazy suits and singing and then, you know, they get voted off of what night and T-Pain want it all and she got me into watching it and I was like, yeah, I was like I can tell his accent. I know that that's t-paint right there and the judge just weren't getting it but he ended up winning everything and if the funny thing ironically though, I would say coincidentally, I won't say ironically coincidentally his New project called wind up drop like the same week that he would so now everybody everybody is thinking that it was just a roll out. This is just to get people to listen to his music. But what did he case his new project called one up that came out like in the middle of the week didn't come out Friday, but go and listen to that Solange. She has been bringing like a lot of visuals and everything and people were like what's going on like she was even like posting a Pedro BlackPlanet people like this Black Planet back. So like right? Yeah, so it was kind of weird it everybody would kind of like speculating what was going on but turns out she has a new project. So she was just doing a lot of promotion for that. So her new project is called when I get home you can go and listen to that little Skies dropped Shelby. I think that this is his second official Studio project from not mistaken. I don't know if we have any little Skies fans that the listen to us, but I believe this is the second official Studio project. So going to listen that if you're a little Skies fan and finally the baby I just get so confused because there's there there's now a saturation of babies out there. We got a little baby then we got double baby. So it's very confusing at times. I like who the hell is is but he's a North Carolina native their child in North Carolina and he dropped his new project called Baby on baby. So very interesting title for a project but those are the notable new releases for the week of March 1st currently its March forth as we're recording. Adding this but these are all the release that came out the week of March 1st. So let's get into the music news. First knew that we have here is Tyrese. Mr. Tyrese is slated to play Teddy Pendergrass and the biopic Now by all pigs have become like very very popular. I think that more and more people were seeing like that. People are very very interested to see some of these stories from the people. You may not know much about you like the inside scoop go through everything that Of that they have been to in their lives and I don't care how many people clown Tyrese I think that he's a good singer. I think that he's a good actor as well. I know he did get called The Fast and Furious stuff, but I mean that's where he made all the bread as I ain't mad and forgetting all their bread and stink it up stick it with the series as long as he did, but Tyrese obviously has been in other movies as well. Like baby voice is probably where everybody remembers him from but he said that Teddy Pendergrass actually asked him to tell his story before you passed away. Not a one thing that I've always. Always had a problem with that. I had an issue with it when it comes to biopics it when you don't actually ask anybody who was around the person or you don't ask the person himself. If you're just going to like make us up as she go that's not a good biopic in my case. But in this particular case with Teddy Pendergrass, he actually is going to have Joan Pendergrass which is Teddy Pendergrass his widow Teddy Pendergrass. By the way. He passed away in 2010. And he's going to have little Marvin is going to come on and write the screenplay and this is all supposed to be Do this by Lee Daniels which pretty much as his hands and everything, so I'm not surprised that Lee Daniels it's going to do this but this biopic but I thought this was interesting though. We have no date as to when it's going to come out. But this is this is all the news that we have so far. So, how do you feel about Tyrese playing Teddy Pendergrass antibiotic?	-1.0
1	Hmm should be interesting is to say the least I would have never thought, you know playing Teddy Pendergrass would be like Tyrese. Yeah, right. It's kind of weird. He's gotta do like, you know, they got to put them in full transformation. I suppose. We'll see how it worked. Oh, absolutely. I think that's an interesting story and then like you touching on like people are really interested in any biopics. I think you know for every for every like good when we do have some bad ones, but I mean, I think when I think of like the good ones, I think like the Bobbi Brown one that was pretty good. The new edition was probably the best one. It was a few more and they are you you have then you have the ones like Alia and the other stuff like that. So it's like it was a couple of the bad ones. I don't want to harp on them. But it's I like I like watching those because you get to see you even when you think you know everything about the artist or something like that that that's public knowledge those little those little tidbits to come in and he's like damn I ain't realized that like, will you watch the Bobby Brown stuff? You didn't know he was hitting Janet Jackson like no. I mean how many people really knew that? I didn't so it was like, okay.	1.0
2	Yeah, well love while stuff. So again, we'll see I will keep you all updated when we get some some proper dates and will also let you know since Lee Daniels is on it. I'm pretty sure this is going to go to the Silver Screen. But again, a lot of these ball picks up going to like lifetime it BTW and stuff. So I'll hope that they you know end up giving it more Justice and put it on the movie theater. So, you know, we'll see how this one goes second bit. Is Wu-Tang they're going back on tour. This is going to be a majority worldwide tour. Obviously, they're going to be in the States but the majority of the legs of the tour or going to be overseas. They are going on tour with Public Enemy and they lost soul and this is going to be called the gods of wrapped or and it starts actually on the first weld it with this is when it did let's give me this one when to take it when I say, oh, I'm sorry, but the actual leg the first leg starts in London on May the 10th, but when they come back to the States, they're going to be in flocks area and going to be in Chicago on June 1st, and then they're going to be in Cleveland Simpsonville, South Carolina, Raleigh, North Carolina, Asheville Boston on Cassville. I think that's in Connecticut and Landing City Seattle Mountain View, California, Wichita, Kansas Council Bluffs, Iowa, I think and me and hapless, Minnesota on August 2nd. What to end the tour now I know that we did talk about will take last album, which we didn't think was very good. But I'm more than certain expenses just going on tour Public Enemy. They'll also they're going to be doing a lot of old stuff like that's that's just what it is, especially for the we talked about this before as well how a lot of a lot of people overseas like that's where they get their money and if you can still go overseas and still perform all your old hits, then you're still popping and people overseas love love artist over here and they love all of Their old stuff that they that they came out with over a year. So how you feel about this tour with this be something that you will be slightly interested in since they're coming to school.	1.0
1	Yep. I sure would I gotta see what day that's on on the first time. If I can't I made check that out the daylight. So I was crazy last episode we did. I was just talking about them, you know saying how I wished a lot of this stuff was still on with no was on Spotify, but I know about the whole deal though, Tommy Boy stuff and you know, he got this whole boycott with Tommy Boy wish who they were signed with. You know, Tommy blade basically saying de la Sol's I'm a bunch of money. So maybe them going on tour right now is, you know direct result of them trying to get get get out of debt with Tommy Boy.	1.0
2	Hmm.	0.0
1	Okay, and they praised they went on record by praising Jay-Z by not know streaming the music on title because of they like no we're not getting anything from it. So so they praised Jay-Z for that too and sucks a snowman. Yeah. It really does artists that can go overseas like you said. Yeah, man, that's that's huge when people like I don't think people know how rewarding it is that when someone that don't even speak the language no every word of your song and appreciate your music. That's crazy. Like a lot of people think that's weird here. Like somebody come over here ramp rapping in French or something like that or Germany, like what the hell is that? Like it's very rare that one of those type of songs pop here in the US. It's been a couple that would like most of the songs is like not even in language, but it's extremely rare for when they hold. Olga celebrated like that. That's that's tremendous. It just goes to show that the rest of the world is like, you know a lot more appreciative of good music than we are here.	1.0
2	And that's kind of sad. Now. Did you say them out loud? It's the truth though. It is it is, you know for sure about that in June 1st is going to be on the Saturday.	-1.0
1	Maybe off that Saturday too. That's the Saturday before that's like a week before he three. Yeah. Yeah. Yeah might have to look into that man through true.	0.0
