speaker_tag	text	sentiment_score
1	Hello Morning America.	1.0
3	It's your host Bridget and Caitlin here to talk about your favorite topic our favorite towel thick Disney Channel shows / movies. And today we're going to talk about classic Hannah Montana, of course, so we actually picked basically we were thinking the we're going to start this out as for TV shows will. Two episodes of a TV show and then if we do a movie we'll just just do the movie. So we picked two episodes. The first one is season 1 episode 2 Miley get your gum. And the second one is season 2 episode 20. I will always load you alright.	1.0
2	Okay. So let's talk about the first one. If you want to follow along with us, then pause the podcast and watch the two episodes and then come back and you can comment or let us know what you think about the episodes if we Didn't say something that you want to put out there anyways, so this episode opens with a concert which some of the episodes of Hannah Montana do. I don't know why a lot of the earlier ones. I filled it and I just it's confusing because that it opens with a concert and then I don't know it's like when was it filmed where was it filmed it because it seems like a legit concert, but it's not like in a studio like this a ton of people in the audience. What do you mean? It's not a studio? It doesn't look like a studio film space, you know, like okay, so, you know how like the difference between like for example the set at Rico's and then watching episode of like and emac like the the set is different. Like it looks like a legitimate set it like just like, you know what I mean? Yeah. Anyway, so I feel like the the concert at the beginning that's episode look like a real concert hall and that like a sound stage somewhere and a lot or whatever you think that you don't think are you saying?	-1.0
3	That's a bad thing. I'm just	-1.0
1	I'm saying I'm dressed like how they even did it.	1.0
2	Yeah, I don't I don't why?	-1.0
3	Yeah. Well, I kind of understand why because you know, the the second scene is after the coming out of the concert.	1.0
2	So for this year, so to make sense, however, some of them they do that and like it makes it just opens because they open a lot of the older episodes like that. Yeah, like as I remember I could be definitely wrong. Yeah. I haven't watched any of like the first season a long time.	-1.0
3	I do actually think it's a smart idea in terms of like promoting the Album yeah was items although I hate to say it.	-1.0
2	Like I've seen this episode a bunch of times and I didn't listen all I knew this one.	-1.0
3	It's the song was just like you I knew it but I also listen man Montana a lot. So she's got some good music. I brought absolute pop in all caps.	1.0
2	I really like that song the first thing that like the episode goes into that's plot-based is they actually introduced Lola lilies like alter ego which is amazing and iconic.	1.0
1	And at first I was like, oh,	-1.0
2	Okay, so they're introducing Willa and then she just like comes out with a dog and I'm not a dog it is the dog's name is Thor?	-1.0
1	Yeah, it's like a little I don't know. What type of dish it's you or something. Yeah, I don't know where it's like definitely a Heritage. Okay. So the thing about the dog is I had a well I have several notes with the dog. They also wrote for - whose dog he wrote did this where did this dog come from?	-1.0
2	But I wrote that down but then later I wrote down the the dog was definitely a plot device because the whole point of having the dog was that	1.0
1	Oliver's hand pops into frame which is the most hilarious thing I've ever seen the way his hand Pops in through a limo window.	1.0
2	I wrote down that was literally the best thing I've ever seen it was comical and I loved it anyway, so all those are Oliver wants handed a kisses hand, but the dog has his it and so that they just had the dog just for that.	1.0
1	But whose dog is it? Why do they give it a name? It's just like a plot device.	-1.0
2	It's lazy writing. Honestly, like very lazy writing. That's this whole show has lazy writing and I'll definitely have a couple more notes about At but I just was like dog and and while they were in the car, all of the lines were total plot narration, like explaining and feeding the audience stuff that we didn't already know which I guess is like Fair because it's only the second episode by you just referring to the fact that like Oliver had a crush on her.	-1.0
3	I don't know exactly what they were talking about.	-1.0
2	They were just like kind of narrating the plot and it was kind of annoying.	-1.0
3	Yeah. I mean, I guess that's okay for a pilot. This is the second episode.	1.0
2	I just like the fashion show not tell kind of thing. Yeah. Yeah. The kid shows was not going to I can expect like too much but also at the same time, I feel like this is definitely one of those shows were I in theory. I'm like, okay all the shows from when we were kids are definitely better than the ones from now, but this one is not I hate to say it but a lot of the lady that lazy writing kind of got yeah.	-1.0
3	I don't know. I just got caught up in it while you're watching it. And now that you're saying I kind of do understand the show don't tell thing because it's kind of like if we like we're filming us walking to class more like G Kate. Unlike I love walking to class like that sounds like cheesy.	-1.0
2	So as yeah kind of what you're saying like it's like it's like vlogging.	1.0
3	Yeah, you know Danny Gonzalez has that video about Tessa Brooks where he talks about her once he call it boring Vlogs are boring Vlogs because she's just like, all right, and we're going to go to the beach and then the next clip is like debit Emil and she's like and we went to the beach and we had fun. It's like, okay.	-1.0
2	Well, that's not interesting to watch because telling me anyways, that's a tangent that we don't really need to go off on because it was just like that one scene where I was like upset that they	-1.0
3	Like spoon-feeding the audience these facts because especially because we already knew that Oliver liked Hannah because of the first episode. Because they were trying to break into the first episode.	-1.0
2	We are trying to break into Hanna's dressing room and she throws her towel to him and then heat up the next day like at the next day the next day at school.	-1.0
3	He's like I have him ideas. All right. Yeah. You're right. You're right, right. So I don't know. Um, one thing I want to point out is that when I was in Middle School the most embarrassed. So everyone has like, you know fashion thing they did in middle school as embarrassing. Mine was putting a belt over my clothes and I always and I always thought Not that this came from Alex from Wizards of Waverly Place. I thought that that was where I got this fashion, but I saw as soon as the opening scene came out and she's on stage wearing a belt over her clothes. I was like it started with her.	-1.0
2	Okay, but why was the best place was right under her boobs or was that a way?	1.0
1	So there's that picture you were you felt like yeah. I used to put in like middle. You're not around my boobs directly under like a support system. Are you I just wanted to talk about that.	1.0
3	I'd like to officially blame Miley Cyrus in her costume designers.	-1.0
2	I did actually write that the the outfits were iconic in the set. Have you seen that post? That's like I just saw the set from Hannah Montana and I can't believe it's not real and every time I see that I'm like wow because that for especially like Rico's. Yeah, which he wasn't even in this episode at always disappointing.	1.0
