speaker_tag	text	sentiment_score
2	I also have everyone go vote can't do it at the same time. I'm sorry. It just it's terrible right now because we only got one mic on our side and if you don't know why I don't have a mic is because we only have two mics and the other mic is given to none other than our lovely cousin Brandon 20 Poe.	-1.0
1	Hello. Everyone. Hello.	0.0
2	How's everybody doing? Just so you know? Alright, so today we want to talk a little bit about Fitness and you know trying to get into getting to healthy habits, but first we just want to introduce you and we just want to have you explain a little bit of you know, how you how you even know us.	1.0
1	First of all, I am the best I am the First cousin of Richard and Nico. My mom is the sister of their dad and we have been best friends ever since we were younger and that's how I know you guys you guys my cousins.	0.0
2	Yes, that's cool. When we were younger. We were super close and now that we're older we're super close. Yeah even Closer Closer now. Yeah, he's one of my brother's groomsmen by the way. Yeah.	1.0
1	Yeah.	1.0
2	Well, yeah, we have that introduction. Now. Let's get let's get even deeper. What do you do Brandon? Yeah. What do you do?	1.0
1	Oh, well, I help people become better versions of themselves. And so my occupation is a personal trainer personal trainer for California Family Fitness in Sacramento, but I don't really just look at myself as a trainer. I look at myself as a life coach kind of someone who has more of a therapeutic side. It not just physical. It's not just exercise but it's more about your daily decisions more about your habits. It's more about just trying to become a better version than what you were yesterday just baby steps. So just me being on the sidelines trying to help people coach them Mentor them to be better than they were is an absolute blessing and tell us.	1.0
2	How did you get there? Oh man, where do you start off?	0.0
1	So before I became a trainer, I was working at Cold Stone Creamery for Five years and that was you know, I had a great job there taught me a lot of character. I was cleaning every night taught me to bring the energy but how personal training came about was. I was training my mom and my dad one Saturday morning at Cal Fit and I was stretching them in the manager walked by and he approached me and said that I wasn't allowed to like instruct or tell them what to do because it would be a liability but He offered me an opportunity and he said if you take the certification through our club you could be a trainer for us and pass the certification and the rest was history. It's been four years since I've been trying to now it's crazy.	1.0
2	Have you always been into fitness?	0.0
1	Like even before I think Fitness was instilled in me ever since I was in karate at age nine. I was doing karate four to six times a week, you know one to two hours a day sometimes three, especially on the weekends and you know, I would compete and I think that competitive Wedge was instilled in me ever since I was a kid and you did pretty well. Yeah, if I mean I was very competitive with serious, you know, and I give thanks to my Sensations the John out there. He was like my second dad and you know, he was definitely one of the reasons why I'm such a great trainer today because he the way that I count the way that I talk the way that I push other people he did to me. So kind of he left his print in my life.	1.0
