Movie name,Movie genre,Speaker,Conversation id,utterance,Intent label,Character_label
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L332221,"Theoretically, yeah , but we've never shut down the whole system.  It may not come back at all.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L332221,"- - shutting down the system is the only way to guarantee wiping out everything he did. If I understand correctly, all the system will come back on their original start-up modes correct?",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L332221,"I will not do it.  You'll have to get somebody else, because I will not.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L332221,"We're talking, my dear, about a calculated risk, which is the only option left to us.  We will never find the command NEDRY used.  He covered his tracks far too well, and I think it's obvious he's not coming back.  So shutting down the system - -",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L332002,Where did the vehicles stop?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L332002,Phones are out too.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L331986,The monitors are failing.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331986,Find Nedry!  Check the vending machines!,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L331986,"Fences are failing, all over the park!  A few minor systems, he said!",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331986,What now?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L331986,"Woah, woah, woah, what the hell, what the hell?",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331973,"Well, Nedry said a few systems would go off-line, didn't he?",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L331973,The door security systems are shutting down.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331973,What?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L331962,"It could have been worse, John.  It could have been a lot worse.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331962,So how much for our first tour.  Two no-shows and one sick triceratops.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L331962,Visitor vehicles are on their way back to the garage.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331956,"Rotten luck, this storm.  Get my grandchildren on the radio will you?  I don't want them to worry about a wee bit of rain.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L331956,I found a way to re-route through the program.  I'm turning the cars around in the rest area loop.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331916,Damn!,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L331916,"Ladies and gentlemen, last shuttle to the dock leaves in approximately five minutes.  Drop what you are doing and leave now.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L331910,"It's not worth taking the chance, John.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331910,You're sure we have to?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L331910,"That storm center hasn't dissipated or changed course. We're going to have to cut the tour short, I'm afraid. Pick it up again tomorrow where we left off.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331878,Stop the program!  Stop the program!,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L331878,Uh - - Mr. Hammond - -,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L332241,'Bout thirty seconds.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332241,How long will this take?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L332230,No trick to it.  Just stop running the program.  Leaving them unattended.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332230,How would we cut off the lysine?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L332230,"The lysine contingency - it's intended to prevent the spread of the animals is case they ever got off the island, but we could use it now.  Dr. Wu inserted a gene that makes a single faulty enzyme in protein metabolism. Animals can't manufacture the amino acid lysine.  Unless they're continually supplied with lysine by us, they'll go into a coma and die.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L332225,"Yeah, again, in  theory, but - -",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332225,But would we get the phones back?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332219,Wait a minute.  What exactly does this mean?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L332219,"No, no, no, that's crazy, you're out of your mind, he's absolutely out of his mind - -",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332075,"Two million - - great.  That would help.  Oh good, that'll take no time.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L332075,Uh - - about two million.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332075,How many lines of code are there?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332072,What one?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ARNOLD,L332072,"I ran a key check on every stroke Nedry entered today. It's all pretty standard stuff, until this one - -",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332072,"Are we getting anywhere with these procedures of yours? I mean, what's hanging us up?",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",NEDRY,L331622,"I got an eighteen minute window.  Eighteen minutes, and your company catches up on ten years of research.",3,0
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",DODGSON,L331622,"I was wondering, how are you planning to beat the security?",3,0
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",NEDRY,L331622,"That's up to your guy on the boat.  Seven o'clock tomorrow night, at the east dock. Make sure he got it right.",3,0
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",DODGSON,L331622,"Mr Nedry, Mr Nedry.  The embryos have to be back here in San Jose by then.",3,0
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",NEDRY,L331622,What?  No menthol?,3,0
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",NEDRY,L331618,How am I supposed to transport them?,3,0
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",DODGSON,L331618,Remember - - viable embryos.  They're no use to us if they don't survive.,3,0
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",NEDRY,L331618,"Oh, I'll get 'em all.",3,0
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",NEDRY,L331615,"Dodgson, Dodgson.  We got Dodgson here!  See, nobody cares.  Nice hat. What are you trying to look like, a secret agent?",3,0
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",DODGSON,L331615,You shouldn't use my name.,3,0
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331949,"Oh, you know, if it's alright, I'd like to stay with Dr. Harding and finish with the trike.  Is that okay?",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",GENNARO,L331949,"Doctors, if you please - - I have to insist we get moving.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",GENNARO,L331886,Anybody at all.  Feel free to speak up.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331886,"Yours was fully illustrated, honey.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",GENNARO,L331882,Uh - - anybody else think we shouldn't be out here?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331882,Alan?  Where are we going?  You see something?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331780,"The question is - - how much can you know about an extinct ecosystem, and therefore, how could you assume you can control it?  You have plants right here in this building, for example, that are poisonous.  You picked them because they look pretty, but these are aggressive living things that have no idea what century they're living in and will defend themselves.  Violently, if necessary.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",GENNARO,L331780,Please - - let's hear something from the others.  Dr. Grant?  I am sorry - - Dr. Sattler?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",GENNARO,L331675,Shhhhh!,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331675,Paleo-DNA?  From what source?  Where do you get 100 million year old dinosaur blood?!,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331951,I'll catch up with you.  You can go with the others.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HARDING,L331951,Sure.  I've got a gas powered jeep.  I can drop her at the visitor's center before I make the boat with the others.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HARDING,L331903,You won't be able to miss them.  Can't miss them.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331903,There's only one way to be positive.  I need to see some droppings.  I have to see the dinosaur's droppings.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HARDING,L331903,Pretty sure.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331903,Are you sure?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HARDING,L331903,"Yes.  We know they're toxic, but the animals don't eat them.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331899,That's pharmacological.  From local plant life.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HARDING,L331899,They are?  I'll be damned.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331899,These are dilated.  Take a look.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HARDING,L331899,"Yes, mitotic, pupils should be constricted.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331897,Six weeks?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HARDING,L331897,"Imbalance, disorientation, labored breathing.  Seems to happen about every six weeks or so.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332310,"Okay, I'm following the tubing.  I'm going down a passage way.  How long does this stuff go for?  Could you guys talk a little bit to me?",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L332310,"Good!  Keep going, now.  The cable will terminate in a big, gray box.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332310,Mr. Arnold?  He's not answering me.  Okay I'm on the grating.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332283,Look.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L332283,"Well, because you're a - - I'm a - -",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332283,Why?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L332283,"But you know, I should  really be the one going .",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332273,John....,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L332273,"This is just a delay, that's all this is.  All major theme parks have had delays.  When they opened Disneyland in 1956, nothing worked, nothing.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332191,"Control?!  You never had control!  I was overwhelmed by the power of this place.  So I made a mistake too.  I didn't have enough respect for that power, and it's out now.  You're sitting here trying to pick up the pieces. John, there's nothing worth picking up.  The only thing that matters now are the people we love.  Alan, Lex, and Tim.  And John, they're out there where people are dying - - people are dying, you know?",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L332191,Once we have control again we - -,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332187,"John, John.  John, you're still building onto that Flea Circus, that illusion.  And now you're adding onto it by what you're doing here.  That's the illusion.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L332187,"You're absolutely right.  Yes, you're right.  Hiring Nedry was a mistake, that's obvious.  	We're over- dependent on automation, I can see that now.  But that's all correctable for the next time around.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332187,But you can't think through this one.  You have to feel it.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L332187,"But with this place, I - - I wanted to give  them something real, something that wasn't an illusion, something they could see and  touch.  An aim devoid of  merit.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L332185,"A carousel - - and a seesaw.  They all moved, motorized of course, but people would swear they could see the fleas.  ""I see the fleas, mummy!  Can't you see the fleas?"" Clown fleas, high wire fleas, fleas on parade...",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332185,Carousel.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L332183,They'll all be fine.  Who better to get the children through Jurassic Park than a dinosaur expert?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L332183,Malcolm's okay for now.  I gave him a shot of morphine.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331746,We're - - still perfecting a viewing system.  The raptors seem to be a bit resistant to integration into a park setting.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331746,"Alan, these aren't bones anymore.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331742,"Give time, they'll out draw the T-rex.  Guarantee it.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331742,Oh my God.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331742,"Fascinating animals, fascinating.",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331712,Could I have a tissue please?,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331712,Oh my God.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331712,There you are.  Out you come.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331597,Come along.  I know my way around a kitchen.  Come along.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331597,I have samples all over the kitchen.,3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",HAMMOND,L331595,"I'm sorry for the dramatic entrance, but I'm in a hurry. Will you have a wee bit of a drink now and then?",3,1
jurassic park,"['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']",ELLIE,L331595,Did I say jerk?,3,1
