Movie name,Movie genre,Speaker,Conversation id,utterance,Intent label,Character_label
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",VADER,L191961,And code the signal to my private chamber.,3,0
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",ADMIRAL,L191961,"Yes, My Lord.",3,0
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",VADER,L191961,Move this ship out of the asteroid field and into a position where we can send a clear transmission.,3,0
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",ADMIRAL,L191961,"Yes, he commands you make contact with him ....",3,0
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",VADER,L191961,The Emperor?,3,0
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",ADMIRAL,L191961,It was .... the Emperor ....,3,0
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",ADMIRAL PIETT,L192203,"Yes, My Lord.  We'll find them.",3,0
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",VADER,L192203,"Alert all commands.  Calculate every possible destination along their last known trajectory and disburse the fleet to search for them.  Don't fail me again, Admiral, I've had quite enough!",3,0
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",ADMIRAL PIETT,L192203,"Lord Vader, our ships have completed their scan of the area and found nothing.  The Millennium Falcon definitely went into lightspeed. It's probably on the other side of the galaxy by now.",3,0
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",VADER,L191929,"Yes, Admiral .... soon.",3,0
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",ADMIRAL PIETT,L191929,"Soon, Lord Vader.",3,0
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",VADER,L191929,"Asteroids don't concern me, Admiral. I want that ship, not excuses.  How long until you can have Skywalker and the others in the Millennium Falcon before me?",3,0
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",ADMIRAL PIETT,L191929,"Our pursuit ships have sighted the Millennium Falcon, My Lord.  It has entered an asteroid field.",3,0
star wars: the empire strikes back,"['animation', 'adventure', 'action', 'fantasy']",VADER,L191927,"Come in, Admiral.",3,0
