Movie name,Movie genre,Speaker,Conversation id,utterance,Intent label,Character_label
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT SMITH,L373506,Know what?,3,0
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT JONES,L373506,You don't know.,3,0
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT SMITH,L373443,We have no choice but to continue as planned.  Deploy the sentinels. Immediately.,3,0
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT JONES,L373443,They are dead.  In either case --,3,0
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT JONES,L372815,It's already begun.,3,0
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT SMITH,L372815,We'll need a search running.,3,0
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT JONES,L372810,Their next target.  The name is Neo.,3,0
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT SMITH,L372810,Expect it.  Did you get anything from the room?,3,0
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT JONES,L372810,He'll be contacting us again.,3,0
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT SMITH,L372810,Does that surprise you?  It was inevitable.,3,0
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT JONES,L372810,Then the informant is real.,3,0
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",MORPHEUS,L373355,You all look the same to me.,3,1
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT SMITH,L373355,Smith.  I am Agent Smith.,3,0
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",MORPHEUS,L373355,And you are?,3,1
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT SMITH,L373355,The great Morpheus.  We meet at last.,3,0
the matrix,"['action', 'adventure', 'adventure', 'adventure', 'sci-fi']",AGENT SMITH,L373348,They won't make it.,3,0
