speaker_tag	text	sentiment_score
2	Welcome everybody to another episode of bucking stock news podcast powered by two Bulls performance feeds Thor this this episode may be a little different kind of interested talk a little bucking horses.	0.0
1	Yeah, for sure. So our guest today is the owner/operator of Bridwell Pro rodeos Tim Brig. Well, how are you? I'm good.	1.0
2	I'm good. Thanks for having me.	1.0
1	Oh, no worries. It's kind of going to be learning experience for us all.	1.0
2	That will then in the horse deal for a very short time like a short six months.	0.0
1	Is that how long you had them probably?	0.0
2	So yeah, it's my fire got put out real fast.	-1.0
1	But anyway, so so you you guys are recent on on the the Bridwell card, correct?	0.0
2	Yeah. So for to give you a little back story I was a Bull rider not a very good one. I wrote both, you know through high school and college and instead started and I guess I bought my Pro card in 96 anyway, and I rode around and got on lot of balls on the west coast. What it what had happened is I do to getting beat up and Andrew and stuff. I kind of had to give it up yum. I was only 25 or 24 when I quit But I threw getting on a lot of bulls out here on the West Coast. I became friends with Don Kish and getting on his balls all the time and go to go into their rodeos when I got beat up real good. The last time I guess 99 there. I he he called me when I was in the hospital and get offered me a job to come out and weld for it. Well, I was beat up and like I said, he beat up enough to where I can. I couldn't do too much like couldn't lift too much or do too much buddy buddy called and we had been like I said friends before need any dawn said would you like to come home and and weld for me? I'm trying to build this feed lots of these bulls. And and all I had to do is set in well, you guys are probably familiar with putting up pipe and cable fins. And and so I just had to set there and weld them the Milliron on the post to run the cable through and so on that that winter I came or well, I got hurt at Fort Worth. So it was about this time of the year anyway, and that came home and welded for dog. Well, anyway, it evolved into going to work for he and John crowning and and I work for the rodeo company therefore started in 99 and started, you know, discontinued helping Dawn with bulls and then really started getting involved with the horse part of it. You know while working for the rodeo company and then No.5 John offered me an opportunity to buy into the company and by the horses from the company which Saudi I did definitely at the time they they provided the horses and Don had two bullets on the ground. Right? Right. That's exactly right. So John own on the horses and then Dawn on the Bulls and then John also on the time of in cattle. I guess. That's anyway. and so through working around there for four or five years there and I started flanking the horses I guess and probably like oh three and then again just got an opportunity there and bought the horses and oh five and and then kind of well, I don't want this to sound wrong. But you know the horse program when I bought it and I'll five it was it was struggling, you know, there was I think there was a couple or three maybe horses going to the final and and and not a real real and I don't want this to come across like I'm saying anything derogatory. I'm not I'm not I'm just kind of trying to lay out the facts the breeding program. For the horses wasn't real organized. You know, there was kind of not sure what calls were out of what two mares. You know, there was some paperwork loss. You know, it's kind of a oh, yeah Club not a real not a real organized situation and not hey and not to say that I don't feel have some hiccups here and there today. I'm just saying, you know five it was in there was a lot of I did all the information wasn't there. But anyway, So then what I did is, you know first thing I did when after buying the horses sorted up the mayor's kind of got the you know, the mayor's that I thought were the best Mayors and certainly as we all know if you raise bucking stock you the ones you think that are the best at the you know, your first year or two into it, maybe they're not the best and and and then the one that you're that you don't breed all the sudden, you know later on you wished you kick yourself in the butt and think gosh. should have been breeding them are you know, she she was at first maybe wasn't the shiniest one in the herd, but you know, they stay hooked and they stay you know, they just stay solid and today that's the one thing I've learned now being, you know, whatever 13 years 14 years into this but one thing I have learned is the ones that are solid and consistent for me the mayor's that do that seem to be the ones that raised the better horses the that they've The Bucks in them. They're just they maybe aren't the most talented but they give it to you every time they might only be in 1819 pointer. But if they do that out of her time, that's probably in my experience that's you know, only 13 14 years into this pretty Limited in the horse industry because you know, you think of them other guys, I was talking about earlier. Oh, yeah, you guys that there's there's like guys like a cork. Oh they've been doing this 50 50 years, you know, so so when I talk about 13 or 14 Teen years. I might my experience is a little bit limited compared to those guys obviously, but in my limited amount of time here going back to what I thought the solemn are the ones that just give it to you what they what they can every time and and do something every time 1819 Point hoppers for me. Those have been the ones that have been the best moms, you know, and I don't know why that is. I wish I had a magic ball to look into and figure out why that is but But you know the the the ones that jump out there and just make your mouth water rank as hell one time. And then the next time maybe aren't as shiny. They the consistency it for whatever reason that that genetic trait of consistency doesn't doesn't carry on to their you know, their Colts have that same enemy. You know what they're just not consistent in any way so that send the Colts out of those.	-1.0
1	Distant horses tend to outperform their mothers in the arena. I would word of it out.	1.0
