speaker_tag	text	sentiment_score
3	Everybody. Thanks so much for listening to the fan the bike podcast. Just a little worried about our sponsors. Anchor the easiest place. You can go ahead and go to to make a podcast. I chose it because it's completely free and also some great tools that are available on your phone tablet or computer record and edit your podcast anywhere also distribute your podcast to all of the major Distributors like Spotify Apple podcast, and you can make money from your podcast with no minimum listenership Again download the free anchor a It anchored on FM to get started. Everybody Welcome to the fan the bike podcast. This is our second episode. We have our returning guest the Fairy Godmother of this podcasting Keys. Say hi everybody and we have our special guest call the wolf or the big bad cold Wolf cast. How you doing call.	1.0
2	Hey, what's up everybody your Legend Cole. Well, that's a good thing or a bad thing. I don't know.	0.0
1	It's a great thing. We knew it all along.	1.0
3	We have gotten together to and we're heading responded to an ask on Tumblr and we got an ask to have cold that will find he create so thank you. Yay. Whoo. And so let's start. How did you even get involved in this mess of a fandom for?	1.0
2	Um, I remember it was back during the first season when it was episode 9 the scene where Styles pushes Derek are Derek bushes. Stiles up against the door, and I thought that they were going to kiss but they didn't so then I kind of just dropped the whole thing didn't really think anything of it and then in like 2012. I got Tumblr and I saw like a piece of fan art for Styles and Derek and I was like, oh there are other people who thought the same thing that I thought so then I checked the stair tag, and this was back when like there was like three pieces of like fan art and like a few little pose. And then I found out about shipping and fandom and like before that. I didn't know what it was. I didn't know what shipping was and like steric was like my first Fick and then I just kind of just stayed in the fandom as if that's the show went on in the guns like season 2 when Jeff was like talking about steric more on Twitter back when he had a Twitter. He wasn't scared to talk to us.	0.0
1	I will say the fact that you said that because I know for a while like I think you still have a post in the archives.	0.0
2	It's like Jeff Davis is a genius and remember us all being Bamboozled for like a good while but him I have so many posts and like probably tweets that were like, I remember just like a while ago like a few months ago. I found like an old tweet of mine that was like Jeff wouldn't do steady eye. He knows that it's not going to work he is not Down he's a good writer. He would never do that. It's like the foolishness the ignore my God I had for this man.	1.0
3	I totally remember that the period of time where I was like, oh he's so great and people just need to leave them alone and back off. You have a lot of pressure from the network let the man work and all that stuff like that, but we'll took it to another level like we have the whole Jeff Davis has a gift hashtag.	1.0
1	And that's where Jeff Davis is not a gift. And Jeff Davis is a dick came from which I love.	1.0
3	So when did you first realize that you had the coal the wolf reputation?	0.0
