speaker_tag	text	sentiment_score
3	This episode of the pitch is brought to you by Microsoft Dynamics 365 when you can't see the whole picture, you can't tell what you're looking at Microsoft Dynamics 365 combines all your data to unlock Better Business outcomes. Learn more at microsoft.com Dynamics. This episode is brought to you by Verizon Verizon is more than a phone company Verizon Prides itself on being a reliable partner for business keeping operations of all sizes ready for what's next with new technology like 5G ultra-wideband Verizon is set to transform the Way businesses operate see how at horizon.com ready. From gimlet media. I'm Josh puccio and this is the pitch. On today's episode a Founder pitches his startup meant to provide TurnKey mobile apps for retailers. He insists it's unlike anything else on the market but in a world where it seems everyone has an app can be convince investors. There's really an opportunity here. Bill Nadel is with Forefront Venture Partners. Phil is all about the numbers will only go in on a deal if you can make the math work. If for some reason the members don't bite then the thing falls apart Jillian Maness is with structure Capital. She's quick to size up the potential in a start-up and its founder and you can count on her to put her money where her mouth is there is no doubt in my mind that you're going to do this. I really feel that Daniel Galati is with Comcast. He loves the high stakes of venture capital and he'll take a gamble on a long shot startup if he senses an opportunity in the billions. I think the only way to make money in VC is to take a non consensus view that turns out to be right and finally on today's episode angel investor James Alta jerr. He looks for Strategic investment opportunities where he can bring his expertise to help us start up really get off the ground. I would be happy to advise your company	1.0
1	All right before yesterday and now this is a potato chip.	0.0
3	That's a brand. Yeah, it's a pretzel too, right? They make pretzels to I don't know. So but if you want in the TV show Mad Men even their future that's potato chips. Hey, hello. How are you? How are you? There's a lot of alliteration in that. That's great. Darling Smith darling Smith your mother. I feel like that could be like a superhero name like the secret identity. If Sterling is a superhero, it's safe to say this pitch is his first time donning a cape under the lights in front of the investors. He looks nervous.	1.0
1	So yeah. Again, my name is Sterling Smith, and I'm the founder and CEO at sandbox Commerce. So so so for four years ago, I decided to leave my my career at a management consulting firm to start sandbox Commerce. So my friend said what the hell are you doing? I had a pretty comfortable potential. It is stay there for the next 20 years for the next 20 years, but I kind of already saw the glass ceiling so I could tell that you know, my limit my options were limited working for that for that company so I decided all right, so Sterling's a little rocky out of the gate, but the story he sharing is your classic entrepreneurial Journey.	1.0
3	He had a good cushy job as a software developer in DC and was all set to put his career on cruise control for the next 20 plus years, but he got the startup Edge. H and so he traded it all in to move to Austin, Texas and start sandbox Commerce. His company takes the knowledge. He gained as a software developer and puts it to use building mobile apps for retailers.	1.0
1	What we learned after building several mobile applications for retailers was that it took on average six six weeks for us to build it, but it would shock the retailer would would pay us nearly $250,000 a year.	1.0
3	Incredibly expensive and Incredibly time-consuming Sterling realized this was a huge pain point for retailers. They want to be able to offer the convenience of an app to their most loyal customers, but customized apps were too costly for most retailers.	-1.0
1	So Sterling created sandbox Commerce to give them a plug and play solution our platform helps those retailers save, you know, six months and nearly $250,000 and it and we've been we've been working on that for about the last eight. 18 months and we believe that sandbox Commerce is a platform that provides opportunities to like no other platform that exist on the market today.	1.0
3	Sterling hopes to raise $250,000 to help make sandbox Commerce the premier company for retail mobile apps but first he needs to calm his nerves and convince investors. They should take his pitch. Seriously. I'm a retailer and I want to make an app so that people can buy on their phones my products. What do I what do I go to you for?	1.0
1	Ya. So you simply visit our website you enter some basic information. We use your existing e-commerce platforms API. To pull in your data and then why don't you show us the product?	-1.0
