speaker_tag	text	sentiment_score
2	Before we continue I want to take a quick break to tell you about anchor anchor is honestly the easiest way to make a podcast for starters it's free, which doesn't get any better than that. Second of all, they have a lot of tools that allow you to record and edit your podcast right from your phone or computer the best part in my mind. Is that anchor also helps you distribute your podcast, so I don't have to go and create an account with Spotify. Apple podcast Google pod. Cast overcast can't even list all the places that get the pancake is played from simply because I don't have to worry about it. Anchor does it for me? If starting a podcast is something you're interested in download the free anchor app or go to Anchor dot. F m-- to get started not anchor.com anchored dot f m now back to our episode. Hi coaches, this is Whitney with get the pancake a podcast for volleyball coaches today. I have a special treat for you. A lot of you have been requesting longer podcast episodes. And so today I thought I would surprise you with a longer episode and combine it with a special reading of a chapter from my book, which is coaching volleyball a survival guide for your first season. Now, this book just recently came out in a paperback edition, and I'm super excited that so many of you have already gone on to Amazon to get your copy. I wrote this book in 2016. It has been available as an e-book. I know a lot of you were really waiting and holding out for that paperback copy. I'm the same way. I like to have my book in front of me instead of on a screen but for whatever reason it was a challenge to get that out when I wanted it, but it is finally ready. So after I read this chapter to you if you are interested in getting the full version it is available again on amazon.com the chapter that I'm going to be reading today is chapter. For the beginning of the season now, you may be thinking the beginning of the Season that sounds like it should be chapter one. But as you read this book, you'll realize that there's a lot more to coaching than just stepping onto the core and running practice and playing games again. This is going to be a pretty long podcast. I'm really excited to share this chapter with you. I hope it gives you some good direction and gets you excited for your next season of volleyball whether that's your And sixth or even first season, I hope you get pretty pumped. So let's go ahead and jump into the chapter. Chapter 4 beginning of the season from coaching volleyball a survival guide for your first season written by Whitney Bartok. You may be thinking finally we get to practice the answer is yes, and no, of course you get to practice once the season starts but there are still a few administrative tasks which need to be completed.	1.0
1	There's more to this coaching stuff than just running practice and playing games.	-1.0
2	Although you will undoubtedly be ready to jump right in there are a few more tasks you need.	-1.0
1	Take care of before you begin to actually start coaching.	-1.0
2	The beginning of the season has a lot of formalities which need to take place including meeting with the families of your team and setting expectations establishing team rules ordering uniforms Mr. On the bright side. You actually get to start practice which is why you are drawn to coaching in the first place right meeting the parents meeting. The parents can be an intimidating situation unless you are from a small town where everyone knows Is everyone you'll be going into this meeting with no idea what personalities you'll encounter from. The get-go. Everyone will be extremely friendly. Most of them will be just as excited. As you are about the upcoming season will be eager to hear your plans for the team. However, this doesn't mean you can go into the meeting totally relaxed. And without preparation families will have questions for you. And the ones who will ask you questions are the ones who are not concerned with sugar coating their enquiries. This is why you try to address many of these Topics in a welcome speech / presentation. So you give off the vibe of being prepared and that you are fully capable of leading their daughters. Here are some examples of the questions. You might be asked at your first meeting of the year.	1.0
1	How long have you been coaching?	0.0
2	Did you play how much traveling are we going to do? How do you decide playing time? What uniforms are we getting? Can you give my daughter a ride when our practice is going to be? How do you think will do this year? Try to address as many of these questions as you can in your introduction to the team the fewer questions. There are the quicker everyone will get out of the meeting which busy parents appreciate additionally. If you answer some of these questions up front like how long have you been coaching? It will feel less like you're hiding things and you will see much more confident and trustworthy do your research have your ducks in a row and lay it all out on the table a sample introduction for a first-year coach could sound like this. Hello everyone. My name is Whitney Bartok. And this is my first year coaching volleyball. Although I'm new to coaching. I started playing volleyball when I was in sixth grade and have been playing ever since while in high school. I worked at every summer camp and even LED Camp my senior year. What I loved about coaching during Camp was seeing the girls develop their skills and watching their enthusiasm for the Game grow. Although it's my first year coaching. I know that this program has been very successful in the past. I plan to build on those successes with an aggressive playing style which still develops the Er Team you should then go over team rules which is detailed in subsequent sections established travel plans the possibility for any additional travel uniform ordering if not already in place practice schedules and team policies. Once your presentation is done open the floor for questions. You should have addressed most of the topics which apply to everyone so you may get individual questions at this point note that you can discuss individual questions afterwards, so the group can be dismissed. If you do not already have it have sheets, which families can complete and pass around at the meeting for contact information follow the meeting up with an email summarizing your points and reiterating any questions, which you answer during the meeting one final note. Although I often refer to family members as parents throughout these Pages Please be aware that sometimes you may be communicating with Aunts Uncles grandparents legal Guardians step parents cousins. The list goes on and on I And being inclusive in your speech because not everyone will have a mom and dad as their primary support system. I prefer to use the term family as often as possible since this has always captured everyone who is a legal guardian for my girls. So despite my use of the term parents on occasion. Please note the family structure for your players before you say anything which exclude someone who cares for one of your girls more paperwork. I know I know you thought you were done with paperwork, but I have good news for you.	1.0
1	This is fun.	1.0
2	Paperwork really before the season started you had to get all of your employment forms and certifications done. Now that you have your team chosen, there are a few more paperwork tasks, which you should do. This is a time when you can be creative. So embrace the fun that comes with coaching. If you're not the creative type. However, you can choose to find some of these items online and save yourself the time regardless of your coaching philosophy. You'll need to be clear about at least one topic during the season team rules while discipline is disgusting. A little later on discipline should only happen after team rules are broken after reading the discipline section create a list of your team rules and print out enough to give to each player and also to distribute to families at your first meeting together this way everyone knows what is expected of them and it's not caught off guard when you take disciplinary action, if you have different levels or kinds of discipline depending on the rule, which is broken list that out as well. Not only will this help deter rule-breaking, but it will also help you. A consistent once you've created your team rules, you need to hand them out to your players while you could just give the paper to each girl and hope she at least keeps it somewhere in her gym bag. I prefer to hand out team rules in a folder which I customized for each player. This could be as simple as writing their name and number in the top right-hand corner. You could get a little more crafty if that's what you're into and add stickers quotes drawings Etc on their folder. It might also be fun to have a folder decorating station at the beginning of this year. Meetings to keep the players entertained while you talk to the families younger players will probably appreciate this more but the right group of high schoolers might enjoy it just as much so why hand out folders when all you're doing is handing out team rules folder is generally more sturdy than the paper which will likely end up crumpled at the bottom of their bag next to a rogue sock which are not even sure is there's but now you have a safe place for other papers to go if needed say you're traveling for a tournament and want to hand out the information at practice. You'll be safe in the folder. Maybe you want to create a habit of writing down team and personal goals before each match that can go on the folder to you're helping yourself in the long run by giving them a safe place to store anything you think is important enough to print out and give to them later on in this book will look at keeping stats for your team in that chapter. I will give you tons of reasons to implement stat tracking in the beginning of your season, but I want to give you a tool now which will help you use stats for each individual on your team. Not just at the broad. Level if you search hard enough online, you can download a personal stat tracker for your players. This encourages one-on-one discussions with your players. If you have the time, but can also be an easy way to communicate about their individual performance and growth without having to use practice time to have these meetings. If you'd prefer to create your own personal stattrak or consider including the following spaces to communicate growth over the season serving percentage passing percentage setting percentage attacking percentage block. Aces assist digs and notes to demonstrate growth. I like to show the team and average percentage not including the most recent match or tournament. Then I have a column with the same stats, but for only the most recent match or tournament, this will show the players how their most recent performance Stacks up against their previous performance during my second year of coaching. I also included the team percentages so they could see where they were in relation to everyone else on the team. I decided to take the stat off of the form itself. Elf and instead share these numbers verbally team stats are a good measure which you should definitely track but you're adding insult to injury when someone realizes they're dragging down the team passing percentage every tournament. They'll know when you announce team stats. There's no reason to include it on their personal stat tracker. If you're going to have meetings after every competition to discuss individual progress, you can give players one sheet, which they can use all years track their stats if you prefer to hand out stats and only have meetings when necessary I Handing out a new sheet after every match or tournament one word of caution on personal stat trackers. Your players can take these very literally and the self-confidence of younger players, especially may suffer communicate with your team that they are a learning tool and cannot capture everything which a player brings to the team enthusiasm and teamwork are just as important, but those are hard to measure add positive comments in the notes section to discuss ways in which a player contributed that is not made obvious by the stats. Building trust and culture remember in the very beginning when I said that some parts of this book will have a greater impact on your season than others. Well, this is one of those areas and it is major right behind your coaching philosophy is your ability to build a positive and productive team culture and while coaching philosophy and culture are of the utmost importance. Your influence will not extend as far as you hope without first building trust to start. Let's talk about trust we all know in our gut when Trust someone or not, but what behaviors actually generate trust think back to your former coaches. Were you ever told you're going to get a lot of playing time today only to sit the bench like always or have you ever gone back to serve only to see your coach panic and call for a substitution, even though they weren't sure who they were going to put in or have you ever asked your coach about playing a new position or trying a new play been told? Yes, and then never get the opportunity these experiences likely deteriorated your trust in. Your coach and impacted your commitment to the team and their goals while it occasionally happens breaking promises to your players or not being prepared for certain situations on a regular basis is one of the quickest ways to fail as a leader of your team. So how do you build and maintain trust for starters? No your coaching philosophy. If you haven't taken the time yet go back to chapter 1 and do this now. This will show you your true coaching personality when you understand that you can create policies around. Values which you are more likely to follow even during high intensity and high-stress situations. How do you do that? It's mostly self-monitoring want to brighten someones day by telling them that they're going to get more playing time. Just don't even if your intention is to get them in don't tell them this a few hours before the match when you're still uncertain of all the playing conditions do they need a heads up? Yes, but only when you know for sure that they're going in not one you think it would be nice if you could get them more playing time. Or if they want to try a new position and you think the time is right let them know before I match so they can warm up in that position. Don't think you'll get them in need them in their regular position. Just tell them that delivering bad or unwanted news is hard. But if your players know that you're being honest with them the trust will build some pointers don't over promise if the answer is no say no explain decisions. If the situation calls for an explanation fight the urge to explain decisions other Eyes say what you mean follow through with promises. If you fail to meet a promise sincerely apologize behind only your coaching philosophy and Trust building team culture is one of the foundations of the Season which you need to make a priority your culture is essentially a mixture of the most dominant personalities on your team and your values in coaching volleyball and girls, especially it's important to maintain a positive and supportive culture.	1.0
1	This doesn't mean you have to start off each practice with a group hug.	-1.0
