speaker_tag	text	sentiment_score
1	Welcome to the trail Runners experience with your host Daniel phrygia and Ashley dhruv now go and put your shoes on put your headphones in and let's go for a run. Good a trail Runners. Welcome to the trail Runners experience. I'm Daniel and I'm sitting here with Ashley. Dhruv. How you going? Mate?	1.0
2	I'm going well as a Daniel and I have already been talking this morning. So this is kind of yeah, but of a rehash, but yeah for this this morning, but very run out there for eight weeks. I've been really ill and it cancers just been kicking me a little bit and this morning I actually felt like a runner again, so It's a special day.	-1.0
1	Yeah, that's good man night and you got your running legs back and you've recovered from black hole I dare say I wouldn't say that.	1.0
2	I'm recovering from black all yet.	1.0
1	I meant yeah together. Yeah, you definitely would be on the mend. Oh, yeah, definitely definitely fantastic. Yeah, so I'm as you know, I ran over the weekend and I competed in my Fifth attempt at the highest and 105 which is here in South Australia and it is with my fifth attempt and my third finish so I've dnf'd it twice the first time I dnf'd it back in 2013 and then I dnf'd again a couple of years later mostly through just sheer in experience and not really knowing enough, you know, but they're not dying.	0.0
2	About the course do not know enough about or not knowing enough enough about ultrarunning not know about that yourself, like all of the above. Can you tease that out for us?	0.0
1	Yeah, all the above are the first year was man of massively green behind the ears and it was a it happened to be a very hot year as well. It was the race was only a couple of years old at that point and I remember I ran out of water in 2013 I ran out of water going About the halfway point which is a really tough section because you you're alone for 22 kilometers and then but yeah, so ever since then I'm a lot more on to it with with what I'm going to like. I'm onto it more with just everything. I've learned a lot more about running about the course and about pacing and so yeah, so this year was it was it was a good run for me wasn't perfect. But I don't think they'll ever be a perfect race, but I'm very pleased with my time and I thought I might take you through a little bit and if I know there's some fruit if 10 is perfect.	1.0
2	What would you give it?	0.0
1	I'd give it a 0 to 10. So and it's perfect zero. Our bdnf.	-1.0
2	Yeah, I got with a did probably call zero DNS Dion start. Let's go with it.	0.0
1	All right. Well, what's a dnf then like a 1 or a 2 then F all depends how far you get in the race?	0.0
2	I reckon hmm. That's a big advantage that one for yourself. But definitely think it did not start would be 0 because you didn't even stop.	1.0
1	Yeah. So let's go with tens tens awesome made it to the start line. So I guess I and I had a good time. I've got a PB I would All the it an eight and an eight.	1.0
2	Well, that's pretty good. Yeah, I say 80% 80% correct in a hundred K race. There's a bloody good race Yeah.	1.0
1	So basically I jumped in like conditions were pretty much perfect. So two days before on the Thursday the weather it was really hot was like 37 38 degrees here and you know, you sort of thought. It was going to be like that. They would have cooled the race off. And then thankfully it cooled down on Friday. I went from 38 down to about 15 degrees like was crazy and it was raining and windy and so didn't really want that either too cold to win. But then so the of the morning of the race it was cool, but clear and there what was a bit Breezy at the start line and But you really I'd rather be a little bit on the cold side at the start line and and which is you know, so it was perfect at no point did I think I'm too hot and so yeah really lucky in that regard. And so yeah, it took off with the crew. And so this is a lot of people who are listening who are local live in the south Australia area and know the race, so this will Echo a lot. So we've had a bit of rain here. So things were very green. So the whole course looks beautiful this show is awesome. And so lots of you run through lots and lots of farmland and through quite a few conservation parks and everything was just Lush and green and so we and it is just and I really did spend a lot of time really paying attention to the course around me even though I've seen it a lot and I know I'm very familiar with the course. I always try to make a point of being aware of the beauty and of what I'm doing rather than just focusing in on myself too much and being because I find when I focus in too much on my my what's going on in my head I end up falling into a hole and negativity hole. So yeah first I wanted to start out slowly and first 500 meters. I started out nice and slow and then we one of the things we do. In this race, you have to climb a lot of fences like Farm barbed wire fences and stuff. And so on the highest and Trail they have these Styles setup, which is like just a little steps that go over the fence and throughout the hundred case. There's probably dozens. There's so many of them you get so sick of them by the end and it just gets so hard to climb over the fences and it slows your right down and the very end so	1.0
2	Permanently or is this yes added by the race?	0.0
1	No, they're permanently. So the - okay the highest and Trail is a long distance trail that goes from the very bottom of the flu.	-1.0
2	Yo Peninsula, which is down Echoes 1200 case, doesn't it?	0.0
