speaker_tag	text	sentiment_score
3	Before I continue one of the ways, we keep all of our content for you. The listener free of charge is our amazing sponsors, and today anchor is one of those sponsors. If you haven't heard about anchor it's the easiest way to make a podcast. Let me explain it's free. There's creation tools that allow you to record and edit your podcast right from your phone or computer anchors going to distributor podcast for you. So it can be heard on Spotify Apple podcasts and everywhere podcasts are listened to and you can even make money from your podcast with no minimum listenership. It's everything you need to make a podcast in one place download the free anchor app or go to Anchor Dot f m-- to get started today on to the point.	1.0
1	We have one of the newest Pros on Dancing With the Stars welcome to popcorn talk featuring movie discussion news and interviews popcorn talk. We talk movies.	1.0
3	Welcome on into the point with Kristen bird presented by Dance Network and popcorn talk. We are so excited. You are all here today because we have one of the newest Pros on Dancing With the Stars to my left Daniela car. Gosh, how are you? I'm so happy you're here.	1.0
1	I'm so happy to be here.	1.0
3	I'm good. You know I have to say I want to tell everyone this little story but the moment I met you and we actually met at the So You Think You Can Dance store the other day. Yes, we did. Yes. We did. We watched I watched act one I missed act too because I had to go to says oh good. I'm such a good tour. I can't wait, but I was like she is so petite and I because I saw you with Derek store, which was incredible, and I thought I thought she was like five nine you dance very tall and that's amazing quality.	1.0
1	Thank you every Every single person who's never met me before in life. Thanks. I'm like this gigantic girl and every single time. They meet me. They're like, you're so short.	1.0
3	No Mike petite. You are petite concise, right? You know, it's interesting because one of my notes always when I was dancing was to dance bigger dance out dance floor and I didn't know I wasn't always able to translate that and I was like watching you dance. I'm like, that's what they wanted me to do. I'm not Sure, I ever captured it correctly. But you just dance like you have limbs that go on for days.	1.0
1	Thank you.	1.0
3	I try really hard to stretch you're doing a good job. So don't worry about that. Well, welcome to Dancing with the Stars honestly.	1.0
1	Oh my God, thank you so much. This is a like has been the best experience so far and good. Everyone is just like super nice the cast The Crew the just everyone is just so welcoming and right away you feel like you're just part of their family's amazing.	1.0
3	Saying I'm glad to see that and I love that you're sharing the experience with Pasha your husband, of course because I think what was interesting I spoke with you. I don't know if you remember but I did a quick interviewed everyone on Derrick storm. And we did like a phone or a I think everyone just passed her on the phone. We're like next next you remember that number? Okay. It's good to put a face now. Yes, but what I think was really interesting was that Pasha was the one who actually encourage you to do Derrick storm. Yes, and I you know you guys A team and you guys have to make decisions as a team. You have a studio you compete together.	1.0
1	So I was glad to see the Dancing with the Stars was something that you were able to yeah, it really is do it was so great because thing was Derek story was my first tour ever and it was hard because it was three months long with the preparation and everything and that meant I had to move to California for just a little bit for the rehearsal period and being that we live in New York not to see him for three months was Only extremely difficult so he did come out and see me like time to time. But of course, it's not the same when you're living together know right away the moment I got Dirk's called to be on this tour Tasha said I don't care what you do. You're not even going to think about you're doing this tour. He's like it's not just for you. It's for us because we want the world to see way more basically ballroom dancing has been seen as all Glitz and glamour, you know, that's and rhinestones and which is great but great hands. Right and at the same time like even in our competitive career whenever we danced Ballroom, it was really more pedestrian type of Ballroom where you get up and you wear jeans and t-shirts and you make it sexy without all the rhinestones which we saw in World of Dance right season 2. Yes, exactly. And that's exactly what we wanted to deliver. So the fact that I was able to kind of go into Derek store and like really fresh out of the competition floor and just do what I love to do and just kind of Be as partner on tour, which was great at the same time. It was just so great for Pasha and his family. So it was it was definitely something I shouldn't have thought twice about but the only reason I did thought think twice about it was just because Pasha was in New York.	1.0
3	So that was really difficult well, and it's wonderful to have that support because not everyone does get that type of support say go do the tour.	1.0
1	This is for us absolutely and it's actually funny because when we did get the call that we're going to be on Dancing With the Stars the first thing was They called me in there like Daniella we have great news and we have not-so-great news. And the first thing they said is Basha is going to have a celebrity partner the season and I was like, oh my God, that's amazing. That's the best news ever and then they're like, well this season we just won't have one for you this season, but you know, it's we hope you can still like be okay with him being like are you kidding me this doing Dancing with the Stars? Absolutely like the fact that we're just here together and Bosh. It's too like we're both living this together. It's we're in this together. So whether I have one or he has one, it doesn't matter. It's where a family and the fact that we're we can both live.	1.0
3	Our dreams here is just we're just so grateful and you book being California together that that helps quite a bit. Did you participate at because you were on tour, I think when this happened the actual audition, I know they had an audition in the spring or were you guys were you on tour and submitted a video?	1.0
1	I actually I never got a chance to come in and do the audition. Pasha was doing the audition while I was on tour and then they asked me to just submit a video in and I did that like I've got some stuff with Derek Hough.	-1.0
3	Would you like it? I totally did that.	1.0
1	I totally would do like Derek. Are you okay with me submitting our video?	1.0
3	He's like sure he just admitted it but I understand I mean what else would you submit I'd be like I'm dancing with Derek Hough every night it was he when a couple more about like six on the show you you know, is that a good reference and I was so lucky that he was able to do that with me.	1.0
1	And just submit it together. That was amazing.	1.0
