speaker_tag	text	sentiment_score
3	The people who dream and those people who dream big have a different kind of life than the people who don't drink. If you do not do what you're doing right now. Well, your goal is just going to be a fancy desire isn't it? Whether it's fear or anxiety, whatever it may be. I believe that every single person is going out to chase their dreams has those voices in their head? I think it's part of The Human Experience stay strong have faith keep pushing through I've said this before and and I'm living proof of it. Is that on the other side of your struggle is something good on your other side of your struggle is something better on the other side of your shoe.	-1.0
1	Some sort of success.	1.0
3	So I'm here to tell you today. Do you can have anything you want be anyone you want but you're going to have to work through dreams aspirations.	0.0
1	They're not easily obtained for one of the hardest things to do is to keep going is to keep chasing. You don't realize your dreams are so important because your DNA who you are as a person is wrapped up in your dreams go after this thing called life.	-1.0
3	Don't look back and have regrets understand that you're at a place in the position right now. When hard work and valuing people nothing can stop you.	-1.0
1	I promise you you have got to make a declaration that this is what you stand for you standing up for your dream. Just standing up for peace of mind you're standing up for hell you want it and you're going to go all out to have it. So your dream will cost you to go. Sorry become wish you wore it hard to every single night celebrate dogs. They won't give you that opportunity. You're gonna have to take he's driving never give up fall down. Seven times. Get up eight. No matter what happens. You will not quit because quitting is not an option because you have a why you gotta pack any of the purpose the people that are running after that dream know they're going to have hard time to keep on running because they're saying within themselves. I'm the one. I'm the one no matter how Bad it is or how bad it gets. I'm going to make it in your dream.	1.0
3	This is your moment and you can look in the mirror believe that he's is a greater threat to progress than hardship. So take advantage of today take advantage of tomorrow take advantage of every opportunity that you have to do what you want in life. It's time to ignite the train it's time for you to stop settling for just money and really open your game up three fools require sacrifices. Like my City's expensive move. My car payments are high sell your car and take the bus. This is Crews were talking about we're talking about dreams. What did you give up on your dream? Why did you say? Why? Why did you let that dream go the dream that meant so much to you. Why did you let it go? Was it because you listen to those around you those who didn't reach their own dream.	1.0
1	Did you listen to them when they oppose their limits on you?	0.0
3	They said be realistic. They said take that job. Was it because you had no example coaching you of anyone who actually went after their dream and refuse to settle for less. Why did you give up when you're young?	1.0
1	You know without question. There are no limits. There's nothing you cannot be nothing. You cannot accomplish no height. You cannot scale, you know that but as time wears on for most people like tips away. Little more at the soul just way at their business just wait at their belief in themselves opinions get inside and poison this phone this world is filled with smart people who didn't make it smart people. They lost. Hope smart people. They gave up smart people who lack the courage to listen to the voice inside that says, yes, I can't Dad, listen to society who said most people don't most people fail. It's to risk play it safe. I will not play it safe. I don't feel too fat less than my potential. No, it is not too late. It's now time to regain your power. You know, it's not too late. If you're breathing their time, if you're breathing the time is now the time is now to leave the time is now to go after their experiences. You want to leave the tree. You want to see your Don't do deserve the joy of potential has been laying dormant inside you it's time to wake up. You are capable other before you have done it with less intelligence with less resources with less education with less help. There's no excuse. That is that you just need to sum up the courage to go for this trip to fight through setbacks the Assistance to keep going until you say and the practice to enjoy when it comes your time is now and years to come make sure the question they ask you is not. Why did you give up on your dream? But how did you make your dream become a reality?	1.0
3	You've got to figure out what it is that actually makes you feel alive. And if you understand that the game that you're playing is actually a game of brain chemistry and that nothing else matters. There's no objective truth. There's no one path to Glory. There's no one life for you to live. There's only the subjective truth that thing inside you that gut instinct that voice that Whispers to you. You've got to learn to trust that you've got to learn to trust it by building it up. You've got to The Trusted by taking actions and gut checking yourself and asking is that me is that who I want to be or is that somebody else cultural voice my parents my lover whatever trying to speak through me and his Harley Davidson said when writing a story of your life, don't let anyone else hold the pen. So right now ask yourself. He's writing your story. Is it you are you really listening to the voice in your head? Are you looking at and listening? Living by the things that give you the chills or are you trying to live a life that somebody else wants for you? And remember when you think about that question what William James said act as if what you do matters because it does even if for nobody else every step you take every thought that you were allowed to permeate your mind everything you obsess about your dreams the things that you want the hopes that you spend your time. I'm with they matter to you because they tell you who you are.	1.0
1	They tell you who you're trying to become and ultimately those things that you let monopolize your mind will become you. So if somebody else is holding the pen if somebody else is forcing you to write something that doesn't make you feel alive. That is a life lost.	-1.0
3	And that is how you die my friends before you ever had a chance to live. I need you to develop that what now mentality. You know exactly what I'm talking about when you lose that job.	-1.0
1	when everything disappeared what now? Let me tell you.	0.0
3	What now is dedication Relentless effort to achieve your dreams putting the plan together? Not just jumping into the water with no life vest put the Strategic plan together. So we greater than you were yesterday for me greater than anything anybody could ever imagine. We just think about dreams. We believe that it's up to other people to believe. In the truth is the only person that needs to believe in you is you sometimes when terrible things happen to us we go into this dark shape and we stated and we believe that this Darkness will be on hold forever, but you gotta understand that every pain is a lesson.	1.0
1	Every lesson that you learned in the process of life, it's time you into something you're not. Life is pain and it removes some of the greatest things we ever had. For one of the hardest things to do is to keep on this to keep chasing. You song the beautiful beautiful Taste of great you blame your trials and tribulations with trial some points because your phone your dog your brother your sister your mother your grandfather your grandmother then defended the first you must ask yourself. Are you wanting the blade Almond Breeze the dream? They won't understand this one. I'm waking up every day doing some more over here. That is the truth when I say wives came in Queen arrived for you that person is getting ready to go to college to study when they called my name.	1.0
3	I think I'm going to ask.	0.0
1	This is the question. You must ask yourself.	0.0
3	We all back. What up?	0.0
1	Hold back.	0.0
