speaker_tag	text	sentiment_score
2	Welcome to the first episode of the wild-card podcast brought to you by three guys in a hot room recording their third podcast using it as their first here. I have shown Gerald and Eric now Gerald's idiot bonds. White wine?	1.0
1	Yeah, she's right.	1.0
2	I'm like, I'm also the idiot. Let's get started.	-1.0
1	Isn't this episode's sponsored by two guys in a hot tub by feet away because in that ye dudes don't be aware of it. Laughs. Yeah, we couldn't get over it. Ha ha ha and instantly the podcast is like because it's like more natural in the podcast. I had boys who's going first to new stuff from last week. Alright, well more about this week today or at the school. Oh, yeah, what the fuck out there was a gas leak in her school.	1.0
2	Yeah.	1.0
1	Fire alarm went off Doug I could have fun that gas leak faster than them until you give me a fucking later on walk-in. I'll blow up the whole school. I can find the fastest. Let me let me let me just go keep letting you know, just like I first dreamed we good chief. Splits the whole school are chief. There was a gas leak.	1.0
2	That's what we were trying to prevent. Oh my bad.	-1.0
1	She who mislead don't know I do that. Laughs. It's you like try to do it on purpose. I know so the first time I do and then the second time it actually comes out. Yeah, it goes ha ha ha ha ha ha was that it for the sponsored by Pepsi flee? Oh during Pepsi if you're hearing this we need the money.	1.0
2	You know after after they we fucking exit the fucking school because of that.	-1.0
1	They're like I are fine. Just go back in there from some dirt on it like then literally should have like lettuce got like go.	1.0
2	Yeah, they couldn't get this thing in there. Like you're gonna go back to school because we don't fucking care. How did you even start it was in the Art Hall is what I heard if look smoke really bad in there. Yeah, like I was texting somebody's like it smells really bad in here like Coulda happened in our all we don't have anything at all baby. So if we can pull up the documents, yeah, I mean don't they have the like an oven to like for Parker this right next to ya.	-1.0
1	Oh look at it. Yeah. I thought it was the food intuitions classroom.	1.0
2	Yeah, that's what I was thinking too that or yuck.	1.0
1	No, because the teachers are really fucking dumb. Yeah, we've had no I actually got asked spring break. They leave the gas tank on a whole week.	-1.0
2	Yeah, like they're like, yeah, the chance of the school was to write me was like one in a thousand and we got unlucky if an yeah.	-1.0
1	Yeah, the teacher was literally about to light a match to and he's like, yeah.	-1.0
2	No, I smelled a gas leak so I didn't turn it on. I was like you should have turned it.	1.0
1	Yeah. I said that	1.0
2	I just killed a bunch of students. They're nuts welding know they have like they were going to choose for food and nutrition different hours.	-1.0
1	This one bitch. Just let It On full gas tank all the way.	-1.0
2	We're going to go at the same time.	1.0
1	Yeah, goddamn it. Good wait now he's like damn right?	-1.0
2	I would Casper the friends with benefits. Other walk home from him getting though. I can say this. I like I can say this. I think you know where I'm going with this. Hopefully I was really fucking dumb and we were making a joke about my Jordana the lady that killed her kids, right? Yeah young lady. Yeah because we were crossing the bridge over the river because this dude was following us.	-1.0
1	Oh and there's like, I see it. I see it. I was like nah, man, that's just my sister and I said go to fucking home and feel like the five minutes of like go to fucking home.	-1.0
2	Because there were to be like go to fucking school and it was like wait, it's fucking it's a fucking Saturday who goes to fuckin School decided.	-1.0
1	I didn't want him fucking I don't have time to be like go to fucking like I said it without thinking I was like Malcolm gonna look like an idiot. I still did I should be looking home. Fuck you. It's better than bringing up the other thing. You told us not to bring up bring up that thing. We're not supposed to bring up. Let's just let these people know it's a mystery by not bringing it up. I mean we can bring it up or we cannot know. Yeah, we can bring it up. But this is us bringing another. Yeah, we're bringing out really. Well. No, we're not talking about it. We're not going to detail goes then that person can fuck us over because we're talking about it.	-1.0
2	Ah, we're gonna basically already brought it up. We were mentioning.	1.0
1	Yeah, you definitely kind of gave it away. We can bring it up, but I know I'd rather not.	-1.0
2	Yeah. No you're not and if we did we just cut it up.	-1.0
1	Do we even want to keep in this part? We really want to bring it over and over. Yeah, we'll keep it in the community groups has the worst texting personality.	-1.0
2	If you say anything that like is like hard to like respond to this morning.	-1.0
1	Is this from this morning where you sent me this message? It was like Eric small Roots me like, oh, yeah, I forgot.	-1.0
2	Basically believe Gerald the type of person to say nice when he gets left on red.	-1.0
1	He does look nice. I mean, it's true. Love you. See nice to anything are when I don't how to bring don't want to like if I want to stop a conversation just like nice like this guy's bad like textured worst Personality.	1.0
2	Yeah. I was like hey, I'm coming over nice.	1.0
1	Yeah, I got food. Nice. You don't have time for them speaking in texting is Spanish is different than English.	1.0
2	Yeah, it's a different language.	1.0
1	Well, yeah, but I don't - I'm saying fuck you guys ever been done to me. There's like no. I'm just saying the I text differently.	-1.0
2	So needless she'll just say nice, but I have a full-on conversation when someone in Spanish	1.0
1	Okay. Why amen he just likes using the ends with the little squiggly. I mean, are you are you offering me pussy?	1.0
2	What the fuck? Yeah depends on depending on the conversation. What's up, baby? Nah, it's just a bit, but it came out with well, cut it out. Nice. Nice.	1.0
1	And I wanted to put yeah, but then they'll be like what a good bunch of copycats don't like.	1.0
2	Yeah. It was like shut the fuck up man.	-1.0
1	We're celebrating Rico's that in itself is what's your favorite fucking food tacos?	1.0
2	without a doubt Some cheese on there. Sometimes it's your favorite food fucking chicken alfredo fettuccine. I should slap all the burdens One Roof the breadsticks killing the birds and you shoot your family. No, we don't want them to sponsor us. I don't think they will. Why would they? All right, I'll go fuck myself then bring it over and wants to sponsor us. Yeah, I mean if you want I'll go fuck myself. Thank you. I'd rather shoot myself in the face.	-1.0
1	Today's dang his birthday.	1.0
2	Ding today. Yeah, so do this like the first your head you did? Yeah. I was like me and him of the same like birthday day on the sleeve. Oh, I could put two and two together my dad shot Hoots.	1.0
1	I actually have three more things to bring up but we'll take turns I Eric.	1.0
2	What's your favorite food Choo-Choo? I don't even know I like a lot. There's like ribs steak Fried Chicken, you know, we had a lot mean Jim's talk about I mean, okay.	1.0
1	Yeah, but like actual food that we get like once in a while guess it.	1.0
2	We have these at the casino help me. Yeah, and I went yeah, I would I love fucking hot with Cuckoos. Oh, yeah, that was all except for the part. Where you pay for all this time.	1.0
1	There won't be a deal.	-1.0
2	Very often and it nice and slow. Oh, there's this one pasta. I make it fucking best guys. Come over my house fucking great, isn't it? The one with the little kindness are now that that's one of them God that he made a pass. It was like they had taken its really fucking good.	1.0
1	It's let me explain this. This isn't my subject and I'm thinking in my head. Yeah. Oh, I got it. I got the other thing and I got it.	1.0
2	So it's a ramen noodles. Sour cream. We have y'all ever like run while listening to music you got in that feeling. We're like the song goes slower. No or changes Tempo. I'm not really focused on music. Yeah, we can play basketball and we'll say fuck it to the like fuck the sun. The sun is a good because I should have fucking are pots with Eric because because you're broke, okay, because you're well, technically I'm that's okay. Oh jumping back later lately and it's just because Eric's the fucking genius like it's just where am I so he gives me the fucking wrong side. You're wrong side. Well, they're both right but he gives me a but they're both laugh. He's not your son ladder though. That's not what he gives it to me though, because you see against get Vidya.	1.0
1	I'm a very picky person but I'm just saying you can just tell me to skip and I'm gonna skip it.	1.0
2	I'll give you this last time we were on Saturday.	1.0
1	That's right.	1.0
2	Who's the best Storyteller here? Me dead ask me. I guess I was like, yeah. Yeah you you can tell a story but your body I just don't have any stories. Yeah, Sean.	1.0
1	He's too white to tell the story to White for anything white people be like, oh, well, that's a good story minorities would be like what the fuck is this guy - he's be like, what the fuck you talking about? Hey, Jim, you listen to this guy. Jim sounds like a white guy.	-1.0
2	Tyrone oh, yeah, I got something this is for things I have now is Erika white name or Mexican team? Like I mean, it's in general like it can be any mistake but like preference you mean like sounding like it sounds more like a white name. Yeah, somebody's told me that pie over two. Yeah, this is saying aye I've been to class with Eric. It's great. And this one person's like yeah advisory will not get into that subject. Eighth grade was terrible year for me and Jenna was the best year cut. I mean It was decent. It was better than Escalante in my opinion. But like that's only because I with her for a year. I'm just saying this better than Texas. we Bend our like once I went to Mexico, I had it I to go to freakin school because my dad's like yeah, they got better jobs as like, yeah, but they're fucking fat debts dead-ass like this, like kids would take my fucking food because I would be full they so I just take food from the fat boy. that's basically what We're looking out for you, man.	1.0
1	They were fucking bigger than me Eric. That's what I'm saying.	1.0
2	So they were sort of two hamburgers have any like half of one and The Roots just like take the half the fucking fries the other Burger the fucking milk.	1.0
