speaker_tag	text	sentiment_score
1	Hello and welcome to the volunteer firefighter podcast where we listen in to a group of rural firefighters as they give their opinions on the challenges. They face both on and off the fire ground. We release a new episode every week. So please hit that subscribe button leave us a rating and share this with your fire family and friends now onto this week's episode. Where as always we ask the question. Are you DTF? Hello and welcome to the volunteer firefighter podcast. My name is Carl and tonight. I got pretty much an empty podcast room. I do have Scott. Oh Todd. Thanks getting the top and I have Scott. Hey and I are tan. Hello and yeah projects. Yes anymore. Is it is it true? And it's just you're here. There is a little bit of a break and we're going to have Kevin robbed, but I think careful was too. Tired and Rob go well, we are absolutely probably sent to Australia. So when we buy it for a while, but yeah, it's got some news a tractor-trailer.	0.0
3	Unfortunately, Robin Mexico watching the kids. I like Rob. Yeah, so Marshall bass drum Australia, he got back to us and send us a message to this mystery today with some updated numbers. So they're now at 2 million hectares of land burnt in their Wildfire season.	-1.0
2	I don't know I sound insanely huge.	1.0
3	I'm not sure how big but you said no because that's really yeah.	-1.0
1	He said in the message. I think he was he was on Mutual Aid tonight for a fire coming in from the south and then they were watching for a fire that was already coming in from the north. It's surrounded by fire.	-1.0
3	So at least Yeah. Yeah, there's a Sting from New South Wales rural fire service that he sent us says 73 300 grass fires Burning Brightly burning 2 million hectares of land burnt 673 homes or have been destroyed 14 either 1400 other buildings have been destroyed in six human lives being lost.	-1.0
1	So I don't know when that was made in a for that much to be burden to only have lost six people so far. I mean, yeah, six people still six people but for that much to burn and still have only six losses so far bus, it's crazy and they get pretty violent fires pretty quickly down there.	-1.0
3	So why don't you told us about exploding eucalyptus trees and yeah, yeah.	-1.0
1	Yeah. Did you hear that episode with them tell ya He's he's talking about with the trees just like yeah, the tree gets on fire and then it explodes in and there's like eucalyptus oil everywhere not because he said the only way it's going to go well with his fifty fifty millimeters of rain, which they don't get very often.	-1.0
3	Yeah see with least with us. We know it's gonna eventually get cold like it is right now eventually the fires are gonna go out come October September October. We know no matter how big the fire is going to eventually die off, you know might rekindle.	-1.0
